,3-28-2019,4-28-2019,5-28-2019,6-28-2019
350,1.0,51.0,59.0,1.0
351,3.0,107.0,108.0,0.0
352,0.0,26.0,18.0,1.0
353,1.0,61.0,65.0,0.0
354,0.0,61.0,40.0,1.0
355,4.0,55.0,36.0,1.0
356,2.0,98.0,105.0,0.0
357,1.0,43.0,37.0,0.0
358,1.0,52.0,55.0,0.0
359,3.0,96.0,101.0,0.0
360,3.0,68.0,60.0,1.0
361,0.0,30.0,31.0,0.0
362,0.0,23.0,25.0,0.0
363,0.0,35.0,57.0,0.0
364,1.0,29.0,41.0,0.0
365,1.0,25.0,44.0,0.0
366,0.0,22.0,19.0,0.0
367,3.0,51.0,41.0,0.0
368,2.0,28.0,28.0,1.0
369,3.0,61.0,60.0,0.0
370,0.0,26.0,36.0,0.0
371,2.0,43.0,55.0,0.0
372,1.0,59.0,41.0,0.0
373,1.0,83.0,76.0,0.0
374,8.0,43.0,52.0,0.0
375,1.0,13.0,22.0,0.0
376,1.0,32.0,32.0,0.0
377,3.0,56.0,29.0,0.0
378,0.0,51.0,49.0,0.0
379,0.0,23.0,25.0,0.0
380,1.0,24.0,24.0,1.0
381,0.0,42.0,46.0,0.0
382,2.0,24.0,20.0,0.0
383,0.0,14.0,17.0,0.0
384,0.0,4.0,7.0,0.0
385,2.0,13.0,18.0,0.0
386,1.0,16.0,13.0,0.0
387,1.0,11.0,15.0,0.0
389,0.0,0.0,0.0,0.0
389,2.0,23.0,28.0,0.0
390,0.0,16.0,21.0,0.0
391,0.0,15.0,22.0,0.0
392,2.0,41.0,38.0,0.0
393,0.0,3.0,7.0,0.0
394,1.0,1.0,2.0,0.0
395,0.0,5.0,8.0,0.0
396,0.0,6.0,10.0,0.0
397,0.0,5.0,4.0,1.0
398,0.0,14.0,3.0,0.0
399,0.0,25.0,23.0,0.0
400,0.0,9.0,16.0,0.0
401,0.0,24.0,18.0,0.0
402,0.0,2.0,2.0,0.0
403,0.0,2.0,7.0,0.0
404,0.0,10.0,8.0,0.0
405,0.0,43.0,43.0,0.0
406,2.0,30.0,37.0,0.0
407,0.0,36.0,39.0,0.0
408,0.0,39.0,57.0,1.0
409,0.0,15.0,17.0,0.0
410,0.0,15.0,24.0,3.0
411,1.0,34.0,31.0,3.0
412,1.0,10.0,20.0,0.0
413,0.0,32.0,18.0,0.0
414,1.0,53.0,46.0,0.0
415,0.0,9.0,8.0,1.0
416,0.0,53.0,40.0,0.0
417,1.0,19.0,18.0,2.0
418,0.0,4.0,8.0,0.0
419,0.0,10.0,6.0,0.0
420,0.0,146.0,152.0,0.0
421,1.0,78.0,58.0,0.0
422,0.0,35.0,49.0,0.0
423,0.0,46.0,42.0,0.0
424,2.0,42.0,49.0,0.0
425,2.0,71.0,61.0,0.0
426,6.0,84.0,120.0,0.0
427,0.0,5.0,7.0,1.0
428,0.0,26.0,46.0,0.0
429,0.0,5.0,13.0,0.0
430,3.0,44.0,63.0,0.0
431,0.0,3.0,5.0,0.0
432,0.0,54.0,41.0,1.0
433,1.0,43.0,65.0,0.0
434,7.0,37.0,45.0,4.0
435,1.0,50.0,43.0,0.0
436,1.0,20.0,17.0,0.0
437,0.0,20.0,19.0,0.0
438,3.0,5.0,8.0,0.0
439,0.0,6.0,4.0,0.0
440,0.0,9.0,17.0,0.0
441,0.0,0.0,0.0,0.0
442,0.0,5.0,2.0,0.0
443,0.0,1.0,0.0,0.0
444,1.0,11.0,18.0,0.0
445,0.0,3.0,4.0,0.0
446,0.0,4.0,3.0,0.0
447,0.0,8.0,0.0,0.0
448,0.0,6.0,6.0,0.0
449,0.0,9.0,7.0,0.0
450,4.0,31.0,29.0,1.0
451,1.0,30.0,18.0,0.0
452,0.0,12.0,14.0,0.0
453,2.0,40.0,26.0,1.0
454,1.0,43.0,48.0,2.0
455,2.0,14.0,26.0,0.0
456,2.0,14.0,13.0,0.0
457,0.0,17.0,27.0,2.0
458,2.0,18.0,24.0,1.0
459,0.0,3.0,0.0,0.0
460,0.0,29.0,12.0,0.0
461,0.0,2.0,3.0,0.0
462,0.0,0.0,3.0,0.0
463,0.0,6.0,8.0,0.0
464,1.0,6.0,3.0,0.0
465,0.0,3.0,6.0,0.0
466,0.0,1.0,3.0,0.0
467,1.0,15.0,13.0,0.0
468,0.0,9.0,7.0,0.0
469,0.0,4.0,12.0,0.0
470,0.0,5.0,2.0,0.0
471,0.0,10.0,8.0,0.0
472,0.0,10.0,12.0,1.0
473,0.0,12.0,19.0,0.0
474,0.0,1.0,2.0,0.0
475,1.0,10.0,13.0,0.0
476,0.0,3.0,6.0,0.0
477,0.0,0.0,4.0,0.0
478,0.0,13.0,19.0,0.0
479,0.0,7.0,6.0,0.0
480,0.0,1.0,3.0,0.0
481,0.0,6.0,5.0,0.0
482,0.0,4.0,13.0,0.0
483,1.0,18.0,22.0,0.0
484,0.0,3.0,0.0,0.0
485,0.0,3.0,3.0,0.0
486,0.0,4.0,2.0,0.0
487,0.0,9.0,4.0,0.0
488,0.0,48.0,66.0,0.0
489,0.0,66.0,83.0,0.0
490,1.0,36.0,44.0,0.0
491,1.0,31.0,25.0,0.0
492,8.0,147.0,161.0,0.0
493,1.0,28.0,38.0,0.0
494,1.0,15.0,24.0,1.0
495,0.0,5.0,9.0,0.0
496,1.0,49.0,53.0,0.0
497,0.0,4.0,10.0,0.0
498,2.0,46.0,46.0,0.0
499,2.0,37.0,37.0,0.0
500,0.0,16.0,19.0,0.0
501,0.0,30.0,38.0,0.0
502,4.0,17.0,27.0,0.0
503,3.0,40.0,47.0,1.0
504,0.0,57.0,61.0,0.0
505,2.0,20.0,18.0,0.0
506,3.0,79.0,116.0,0.0
507,2.0,62.0,85.0,6.0
508,9.0,57.0,69.0,0.0
509,0.0,62.0,69.0,0.0
510,0.0,32.0,45.0,0.0
511,0.0,49.0,41.0,0.0
512,0.0,80.0,95.0,1.0
513,0.0,6.0,4.0,0.0
514,0.0,5.0,7.0,0.0
515,0.0,8.0,12.0,0.0
516,0.0,32.0,29.0,0.0
517,0.0,40.0,49.0,0.0
518,0.0,11.0,18.0,0.0
519,0.0,16.0,16.0,0.0
520,0.0,17.0,20.0,0.0
521,1.0,32.0,36.0,0.0
522,2.0,27.0,37.0,0.0
523,0.0,12.0,7.0,0.0
524,0.0,9.0,17.0,0.0
525,0.0,7.0,2.0,0.0
526,0.0,5.0,9.0,0.0
527,3.0,32.0,54.0,1.0
528,2.0,2.0,12.0,0.0
529,0.0,4.0,9.0,0.0
530,1.0,62.0,42.0,0.0
531,0.0,9.0,8.0,0.0
532,1.0,41.0,52.0,2.0
533,3.0,36.0,43.0,0.0
534,1.0,30.0,32.0,0.0
535,1.0,17.0,34.0,0.0
536,0.0,28.0,40.0,0.0
537,0.0,39.0,36.0,0.0
538,1.0,19.0,19.0,0.0
539,0.0,8.0,6.0,0.0
540,0.0,18.0,15.0,0.0
541,0.0,7.0,11.0,0.0
542,0.0,17.0,20.0,0.0
543,0.0,33.0,42.0,0.0
544,0.0,72.0,86.0,0.0
545,1.0,16.0,21.0,0.0
546,2.0,55.0,98.0,0.0
547,2.0,8.0,18.0,0.0
548,0.0,20.0,12.0,0.0
549,1.0,21.0,20.0,0.0
550,0.0,13.0,17.0,0.0
551,0.0,13.0,25.0,1.0
552,1.0,11.0,14.0,0.0
553,0.0,12.0,16.0,0.0
554,0.0,11.0,10.0,0.0
555,0.0,8.0,14.0,0.0
556,0.0,6.0,11.0,0.0
557,0.0,12.0,16.0,0.0
558,0.0,5.0,8.0,0.0
559,0.0,9.0,12.0,0.0
560,2.0,17.0,19.0,0.0
561,0.0,11.0,19.0,0.0
562,2.0,7.0,9.0,0.0
563,0.0,31.0,27.0,0.0
564,0.0,25.0,32.0,0.0
565,2.0,16.0,15.0,0.0
566,0.0,22.0,22.0,0.0
567,1.0,17.0,21.0,0.0
568,3.0,16.0,32.0,0.0
569,1.0,19.0,11.0,0.0
570,0.0,26.0,24.0,4.0
571,0.0,1.0,0.0,0.0
572,0.0,12.0,8.0,0.0
573,1.0,10.0,21.0,0.0
574,0.0,3.0,5.0,0.0
575,0.0,10.0,18.0,0.0
576,0.0,5.0,3.0,0.0
577,0.0,5.0,6.0,0.0
578,0.0,1.0,2.0,0.0
579,0.0,6.0,12.0,0.0
580,2.0,24.0,35.0,0.0
581,2.0,54.0,51.0,0.0
582,0.0,2.0,1.0,0.0
583,0.0,17.0,27.0,0.0
584,0.0,21.0,22.0,0.0
585,0.0,9.0,10.0,0.0
586,0.0,7.0,5.0,0.0
587,0.0,6.0,4.0,1.0
588,0.0,17.0,11.0,0.0
589,2.0,34.0,27.0,0.0
590,0.0,16.0,17.0,0.0
591,1.0,10.0,14.0,0.0
592,0.0,30.0,40.0,0.0
593,1.0,30.0,49.0,0.0
594,0.0,5.0,1.0,0.0
595,0.0,35.0,46.0,0.0
596,0.0,15.0,17.0,0.0
597,1.0,9.0,11.0,0.0
598,0.0,15.0,15.0,0.0
599,1.0,1.0,2.0,0.0
600,0.0,1.0,0.0,0.0
601,2.0,14.0,16.0,0.0
602,0.0,3.0,3.0,0.0
603,0.0,8.0,5.0,0.0
604,0.0,17.0,21.0,0.0
605,0.0,8.0,6.0,0.0
606,0.0,5.0,12.0,0.0
607,0.0,1.0,0.0,0.0
608,0.0,0.0,0.0,0.0
609,0.0,4.0,2.0,0.0
610,0.0,11.0,8.0,0.0
611,0.0,4.0,3.0,0.0
612,0.0,4.0,2.0,0.0
613,0.0,35.0,44.0,0.0
614,0.0,0.0,0.0,0.0
615,0.0,7.0,13.0,0.0
616,1.0,15.0,21.0,1.0
617,6.0,108.0,97.0,0.0
618,0.0,8.0,7.0,0.0
619,0.0,8.0,31.0,0.0
620,1.0,10.0,11.0,1.0
621,0.0,19.0,32.0,0.0
622,0.0,11.0,12.0,0.0
623,1.0,27.0,34.0,0.0
624,1.0,10.0,8.0,0.0
625,0.0,0.0,0.0,0.0
626,1.0,6.0,12.0,0.0
627,0.0,12.0,15.0,0.0
628,1.0,20.0,26.0,0.0
629,0.0,18.0,25.0,0.0
630,1.0,6.0,8.0,0.0
631,1.0,5.0,7.0,0.0
632,0.0,2.0,7.0,0.0
633,0.0,19.0,15.0,0.0
634,0.0,12.0,21.0,0.0
635,1.0,44.0,51.0,0.0
636,1.0,34.0,33.0,0.0
637,2.0,82.0,73.0,0.0
638,1.0,69.0,65.0,0.0
639,0.0,43.0,57.0,0.0
640,6.0,74.0,74.0,0.0
641,0.0,25.0,30.0,0.0
642,3.0,87.0,91.0,1.0
643,2.0,25.0,28.0,0.0
644,1.0,57.0,70.0,0.0
645,2.0,77.0,80.0,0.0
646,0.0,1.0,2.0,0.0
647,0.0,8.0,4.0,0.0
648,0.0,2.0,7.0,0.0
649,0.0,1.0,1.0,0.0
650,1.0,9.0,15.0,3.0
651,1.0,2.0,0.0,0.0
652,0.0,0.0,2.0,0.0
653,0.0,1.0,3.0,1.0
654,0.0,2.0,5.0,0.0
655,0.0,2.0,3.0,0.0
656,1.0,2.0,2.0,0.0
657,0.0,3.0,3.0,0.0
658,0.0,44.0,45.0,1.0
659,0.0,66.0,59.0,0.0
660,0.0,59.0,58.0,1.0
661,1.0,66.0,113.0,0.0
662,0.0,97.0,112.0,0.0
663,2.0,72.0,71.0,0.0
664,1.0,39.0,58.0,0.0
665,2.0,60.0,71.0,8.0
666,10.0,101.0,105.0,0.0
667,0.0,19.0,19.0,0.0
668,0.0,53.0,55.0,0.0
669,2.0,40.0,39.0,0.0
670,0.0,36.0,34.0,0.0
671,0.0,4.0,4.0,0.0
672,1.0,23.0,19.0,0.0
673,3.0,19.0,29.0,0.0
674,3.0,48.0,46.0,0.0
675,0.0,22.0,28.0,0.0
676,0.0,34.0,22.0,0.0
677,2.0,25.0,26.0,1.0
678,1.0,19.0,23.0,0.0
679,3.0,25.0,50.0,1.0
680,2.0,27.0,15.0,1.0
681,0.0,23.0,24.0,0.0
682,1.0,23.0,15.0,0.0
683,0.0,21.0,29.0,0.0
684,0.0,14.0,13.0,0.0
685,0.0,6.0,6.0,0.0
686,0.0,8.0,6.0,0.0
687,0.0,6.0,3.0,0.0
688,1.0,21.0,19.0,0.0
689,0.0,14.0,21.0,0.0
690,1.0,9.0,4.0,0.0
691,0.0,27.0,2.0,1.0
692,0.0,1.0,6.0,0.0
693,0.0,6.0,4.0,0.0
694,0.0,13.0,8.0,0.0
695,0.0,16.0,44.0,0.0
696,0.0,9.0,9.0,0.0
697,0.0,8.0,21.0,0.0
698,0.0,18.0,19.0,0.0
699,1.0,20.0,27.0,0.0
700,0.0,8.0,11.0,0.0
701,0.0,8.0,0.0,0.0
702,0.0,18.0,15.0,0.0
703,0.0,15.0,22.0,0.0
704,1.0,19.0,15.0,0.0
705,0.0,14.0,9.0,1.0
706,1.0,29.0,26.0,0.0
707,0.0,35.0,31.0,0.0
708,0.0,5.0,13.0,0.0
709,0.0,3.0,0.0,0.0
710,0.0,2.0,2.0,0.0
711,0.0,10.0,21.0,0.0
712,0.0,19.0,18.0,0.0
713,0.0,38.0,26.0,0.0
714,1.0,27.0,18.0,0.0
715,1.0,6.0,16.0,0.0
716,3.0,30.0,47.0,0.0
717,0.0,38.0,32.0,0.0
718,0.0,8.0,4.0,0.0
719,0.0,17.0,19.0,0.0
720,3.0,97.0,138.0,1.0
722,0.0,0.0,0.0,0.0
722,5.0,83.0,96.0,0.0
723,0.0,30.0,28.0,2.0
724,0.0,89.0,89.0,0.0
725,0.0,38.0,36.0,0.0
726,1.0,22.0,39.0,0.0
727,0.0,28.0,46.0,0.0
728,0.0,40.0,68.0,0.0
729,0.0,7.0,7.0,0.0
730,0.0,12.0,15.0,0.0
731,0.0,33.0,48.0,1.0
732,2.0,47.0,54.0,0.0
733,1.0,78.0,62.0,24.0
734,1.0,29.0,15.0,0.0
736,0.0,0.0,0.0,0.0
736,0.0,5.0,3.0,0.0
737,0.0,10.0,23.0,0.0
738,0.0,31.0,48.0,0.0
739,1.0,22.0,12.0,1.0
740,0.0,15.0,19.0,0.0
741,1.0,8.0,15.0,1.0
742,0.0,2.0,0.0,0.0
743,0.0,4.0,4.0,0.0
744,0.0,21.0,49.0,0.0
745,2.0,20.0,19.0,0.0
746,0.0,17.0,25.0,0.0
747,2.0,50.0,47.0,0.0
748,6.0,43.0,47.0,0.0
749,1.0,66.0,71.0,0.0
750,3.0,35.0,35.0,1.0
751,0.0,69.0,93.0,0.0
752,1.0,51.0,55.0,0.0
753,2.0,60.0,54.0,0.0
754,1.0,60.0,59.0,3.0
755,0.0,9.0,5.0,0.0
756,0.0,10.0,3.0,0.0
757,0.0,5.0,3.0,0.0
758,0.0,8.0,11.0,0.0
759,0.0,8.0,3.0,0.0
760,0.0,7.0,13.0,0.0
761,0.0,19.0,27.0,0.0
762,0.0,4.0,2.0,0.0
763,0.0,12.0,11.0,0.0
764,0.0,2.0,4.0,0.0
765,0.0,4.0,2.0,0.0
766,0.0,0.0,1.0,0.0
767,0.0,0.0,1.0,0.0
768,0.0,0.0,19.0,0.0
769,0.0,9.0,5.0,0.0
770,1.0,3.0,33.0,0.0
771,0.0,0.0,2.0,0.0
772,0.0,1.0,3.0,0.0

