,8-28-2017,9-28-2017,10-28-2017,1-28-2021
280,27.0,51.0,35.0,27.0
281,19.0,52.0,44.0,44.0
282,8.0,39.0,26.0,26.0
283,17.0,49.0,27.0,17.0
284,18.0,50.0,22.0,22.0
285,15.0,38.0,48.0,15.0
286,8.0,41.0,29.0,29.0
287,13.0,57.0,29.0,13.0
288,12.0,48.0,46.0,12.0
289,0.0,0.0,1.0,0.0
290,0.0,3.0,3.0,0.0
291,3.0,8.0,10.0,3.0
292,1.0,3.0,2.0,3.0
293,6.0,13.0,9.0,13.0
294,14.0,45.0,45.0,45.0
295,37.0,26.0,7.0,37.0
296,14.0,29.0,33.0,29.0
297,13.0,29.0,36.0,13.0
298,14.0,51.0,35.0,51.0
299,16.0,42.0,75.0,75.0
300,6.0,21.0,31.0,6.0
301,10.0,34.0,35.0,35.0
302,12.0,36.0,33.0,12.0
303,1.0,1.0,0.0,1.0
305,0.0,0.0,0.0,0.0
305,4.0,21.0,6.0,4.0
306,2.0,27.0,27.0,2.0
307,21.0,55.0,57.0,21.0
308,14.0,65.0,33.0,65.0
309,14.0,39.0,30.0,30.0
310,76.0,246.0,210.0,210.0
311,80.0,239.0,208.0,80.0
312,67.0,231.0,186.0,186.0
313,15.0,30.0,23.0,30.0
314,55.0,192.0,165.0,192.0
315,94.0,221.0,197.0,197.0
316,55.0,203.0,188.0,55.0
317,37.0,135.0,124.0,135.0
318,16.0,68.0,56.0,56.0
319,23.0,88.0,89.0,23.0
320,33.0,147.0,106.0,147.0
321,35.0,116.0,92.0,35.0
322,46.0,167.0,179.0,179.0
323,19.0,68.0,60.0,68.0
324,27.0,81.0,67.0,81.0
325,42.0,138.0,140.0,42.0
326,16.0,104.0,77.0,16.0
327,54.0,148.0,134.0,54.0
328,23.0,123.0,112.0,112.0
329,68.0,221.0,208.0,208.0
330,35.0,80.0,85.0,85.0
331,41.0,128.0,126.0,41.0
332,48.0,135.0,123.0,135.0
333,71.0,169.0,181.0,71.0
334,0.0,1.0,1.0,1.0
335,1.0,3.0,0.0,0.0
336,5.0,17.0,16.0,5.0
337,0.0,0.0,2.0,2.0
338,3.0,1.0,8.0,8.0
339,3.0,8.0,4.0,3.0
340,1.0,2.0,4.0,1.0
341,0.0,0.0,0.0,0.0
342,4.0,3.0,1.0,3.0
343,0.0,0.0,0.0,0.0
344,2.0,13.0,8.0,13.0
345,10.0,53.0,43.0,10.0
346,4.0,23.0,22.0,4.0
347,25.0,100.0,72.0,100.0
348,11.0,48.0,77.0,48.0
349,13.0,54.0,52.0,13.0
350,26.0,41.0,48.0,48.0
351,70.0,188.0,185.0,185.0
352,5.0,25.0,22.0,5.0
353,17.0,54.0,73.0,73.0
354,13.0,44.0,56.0,56.0
355,16.0,40.0,44.0,44.0
356,32.0,84.0,72.0,32.0
357,12.0,44.0,24.0,24.0
358,21.0,52.0,41.0,21.0
359,34.0,97.0,82.0,97.0
360,6.0,27.0,23.0,27.0
361,13.0,31.0,39.0,13.0
362,10.0,24.0,17.0,17.0
363,16.0,39.0,36.0,39.0
364,8.0,42.0,35.0,8.0
365,6.0,38.0,30.0,38.0
366,3.0,30.0,32.0,3.0
367,14.0,40.0,41.0,14.0
368,6.0,16.0,19.0,6.0
369,24.0,60.0,53.0,60.0
370,13.0,34.0,16.0,13.0
371,14.0,41.0,29.0,41.0
372,19.0,51.0,55.0,19.0
373,26.0,86.0,74.0,86.0
374,21.0,50.0,38.0,38.0
375,8.0,25.0,26.0,26.0
376,16.0,20.0,25.0,16.0
377,8.0,37.0,33.0,37.0
378,14.0,50.0,34.0,34.0
379,14.0,54.0,26.0,54.0
380,16.0,31.0,42.0,16.0
381,8.0,18.0,26.0,8.0
382,5.0,20.0,17.0,5.0
383,3.0,11.0,17.0,17.0
384,1.0,2.0,7.0,2.0
385,7.0,14.0,15.0,7.0
386,6.0,16.0,7.0,16.0
387,7.0,8.0,17.0,17.0
389,0.0,0.0,0.0,0.0
389,8.0,31.0,30.0,31.0
390,9.0,12.0,10.0,12.0
391,6.0,14.0,18.0,18.0
392,17.0,33.0,38.0,33.0
393,0.0,5.0,2.0,0.0
394,0.0,3.0,1.0,0.0
395,2.0,4.0,0.0,0.0
396,4.0,5.0,18.0,18.0
397,3.0,1.0,5.0,5.0
398,2.0,9.0,3.0,9.0
399,15.0,30.0,28.0,15.0
400,2.0,5.0,3.0,2.0
401,3.0,4.0,11.0,11.0
402,0.0,4.0,2.0,4.0
403,2.0,3.0,7.0,7.0
404,0.0,0.0,1.0,0.0
405,19.0,41.0,61.0,61.0
406,9.0,27.0,23.0,23.0
407,12.0,17.0,27.0,12.0
408,10.0,28.0,9.0,9.0
409,7.0,10.0,16.0,7.0
410,8.0,18.0,18.0,18.0
411,4.0,21.0,18.0,4.0
412,4.0,7.0,7.0,7.0
413,3.0,15.0,6.0,6.0
414,4.0,22.0,15.0,4.0
415,2.0,6.0,12.0,12.0
416,15.0,45.0,33.0,33.0
417,6.0,9.0,17.0,17.0
418,2.0,8.0,10.0,2.0
419,5.0,0.0,3.0,0.0
420,16.0,68.0,90.0,68.0
421,22.0,60.0,49.0,22.0
422,10.0,36.0,29.0,10.0
423,10.0,42.0,30.0,30.0
424,20.0,45.0,33.0,45.0
425,16.0,62.0,67.0,67.0
426,21.0,100.0,68.0,21.0
427,3.0,16.0,7.0,3.0
428,18.0,49.0,46.0,49.0
429,9.0,17.0,13.0,9.0
430,8.0,76.0,58.0,8.0
431,1.0,3.0,4.0,1.0
432,20.0,42.0,30.0,20.0
433,15.0,47.0,41.0,47.0
434,35.0,105.0,61.0,35.0
435,6.0,9.0,8.0,6.0
436,6.0,16.0,22.0,16.0
437,9.0,28.0,17.0,17.0
438,1.0,4.0,1.0,4.0
439,0.0,4.0,6.0,6.0
440,1.0,7.0,8.0,8.0
441,0.0,0.0,0.0,0.0
442,2.0,2.0,3.0,2.0
443,1.0,1.0,2.0,2.0
444,2.0,7.0,9.0,9.0
445,0.0,3.0,0.0,0.0
446,1.0,6.0,5.0,5.0
447,0.0,1.0,1.0,1.0
448,3.0,6.0,6.0,6.0
449,0.0,3.0,9.0,0.0
450,8.0,24.0,38.0,38.0
451,0.0,8.0,4.0,8.0
452,3.0,9.0,7.0,3.0
453,10.0,6.0,12.0,12.0
454,4.0,37.0,21.0,37.0
455,5.0,3.0,3.0,3.0
456,9.0,9.0,16.0,16.0
457,5.0,19.0,20.0,19.0
458,3.0,14.0,19.0,3.0
459,0.0,0.0,0.0,0.0
460,1.0,7.0,15.0,7.0
461,0.0,4.0,1.0,4.0
462,0.0,1.0,1.0,1.0
463,0.0,1.0,0.0,1.0
464,1.0,2.0,2.0,2.0
465,1.0,0.0,1.0,1.0
466,0.0,0.0,2.0,2.0
467,9.0,9.0,9.0,9.0
468,2.0,8.0,2.0,2.0
469,2.0,9.0,4.0,9.0
470,3.0,4.0,5.0,3.0
471,1.0,3.0,2.0,1.0
472,0.0,0.0,0.0,0.0
473,4.0,7.0,4.0,7.0
474,1.0,6.0,2.0,2.0
475,0.0,21.0,1.0,21.0
476,4.0,1.0,6.0,1.0
477,0.0,2.0,1.0,2.0
478,0.0,2.0,2.0,2.0
479,0.0,11.0,1.0,1.0
480,4.0,2.0,5.0,4.0
481,1.0,4.0,2.0,2.0
482,1.0,2.0,11.0,1.0
483,3.0,9.0,7.0,9.0
484,0.0,4.0,7.0,7.0
485,0.0,1.0,1.0,1.0
486,0.0,3.0,0.0,3.0
487,4.0,7.0,2.0,4.0
488,14.0,86.0,67.0,14.0
489,23.0,67.0,51.0,51.0
490,22.0,53.0,59.0,59.0
491,2.0,22.0,23.0,23.0
492,43.0,136.0,107.0,107.0
493,4.0,15.0,26.0,15.0
494,1.0,29.0,19.0,19.0
495,1.0,6.0,4.0,1.0
496,19.0,51.0,32.0,19.0
497,6.0,19.0,21.0,6.0
498,13.0,50.0,37.0,13.0
499,12.0,31.0,23.0,12.0
500,3.0,11.0,16.0,16.0
501,7.0,36.0,27.0,7.0
502,6.0,17.0,20.0,6.0
503,15.0,66.0,50.0,15.0
504,11.0,26.0,25.0,11.0
505,10.0,23.0,26.0,10.0
506,38.0,116.0,92.0,92.0
507,24.0,44.0,50.0,50.0
508,22.0,55.0,58.0,22.0
509,19.0,59.0,66.0,59.0
510,8.0,43.0,43.0,43.0
511,13.0,44.0,48.0,48.0
512,17.0,91.0,83.0,83.0
513,1.0,4.0,2.0,4.0
514,7.0,11.0,6.0,11.0
515,1.0,10.0,25.0,1.0
516,8.0,29.0,19.0,8.0
517,15.0,21.0,37.0,37.0
518,5.0,16.0,11.0,16.0
519,5.0,25.0,13.0,5.0
520,3.0,9.0,11.0,3.0
521,14.0,41.0,48.0,48.0
522,12.0,50.0,52.0,50.0
523,6.0,13.0,9.0,6.0
524,2.0,6.0,3.0,2.0
525,1.0,6.0,8.0,8.0
526,5.0,6.0,24.0,6.0
527,25.0,68.0,62.0,68.0
528,4.0,76.0,27.0,4.0
529,1.0,11.0,5.0,5.0
530,24.0,83.0,67.0,83.0
531,2.0,4.0,5.0,4.0
532,26.0,49.0,42.0,26.0
533,8.0,25.0,37.0,37.0
534,13.0,39.0,29.0,39.0
535,10.0,34.0,22.0,10.0
536,8.0,30.0,41.0,41.0
537,14.0,32.0,37.0,14.0
538,6.0,19.0,19.0,19.0
539,1.0,8.0,10.0,8.0
540,5.0,17.0,21.0,5.0
541,4.0,8.0,19.0,19.0
542,5.0,17.0,21.0,17.0
543,8.0,32.0,19.0,32.0
544,36.0,94.0,43.0,36.0
545,7.0,18.0,18.0,7.0
546,35.0,98.0,69.0,35.0
547,12.0,13.0,14.0,13.0
548,6.0,13.0,12.0,12.0
549,8.0,5.0,8.0,5.0
550,5.0,17.0,13.0,13.0
551,4.0,47.0,21.0,47.0
552,0.0,9.0,4.0,4.0
553,3.0,7.0,9.0,3.0
554,1.0,8.0,5.0,1.0
555,2.0,13.0,6.0,2.0
556,1.0,5.0,13.0,5.0
557,4.0,10.0,18.0,18.0
558,6.0,10.0,10.0,10.0
559,0.0,5.0,2.0,0.0
560,6.0,22.0,19.0,22.0
561,7.0,37.0,1.0,7.0
562,10.0,20.0,16.0,16.0
563,4.0,24.0,24.0,4.0
564,11.0,15.0,36.0,36.0
565,8.0,18.0,9.0,18.0
566,15.0,29.0,24.0,24.0
567,7.0,9.0,27.0,7.0
568,4.0,38.0,23.0,38.0
569,3.0,21.0,11.0,11.0
570,19.0,36.0,36.0,36.0
571,3.0,14.0,9.0,9.0
572,1.0,3.0,1.0,1.0
573,0.0,1.0,0.0,0.0
574,3.0,9.0,2.0,2.0
575,2.0,5.0,8.0,2.0
576,0.0,0.0,0.0,0.0
577,0.0,2.0,2.0,2.0
578,0.0,0.0,4.0,4.0
579,3.0,4.0,7.0,3.0
580,10.0,22.0,22.0,10.0
581,24.0,58.0,30.0,30.0
582,0.0,3.0,0.0,3.0
583,13.0,20.0,27.0,20.0
584,10.0,17.0,22.0,10.0
585,6.0,7.0,6.0,6.0
586,0.0,8.0,2.0,2.0
587,2.0,19.0,11.0,2.0
588,4.0,13.0,10.0,13.0
589,11.0,37.0,46.0,11.0
590,9.0,12.0,18.0,18.0
591,2.0,14.0,14.0,14.0
592,32.0,24.0,18.0,24.0
593,29.0,28.0,49.0,29.0
594,0.0,2.0,4.0,4.0
595,13.0,39.0,31.0,31.0
596,0.0,5.0,10.0,5.0
597,7.0,8.0,6.0,7.0
598,4.0,11.0,11.0,11.0
599,3.0,4.0,11.0,4.0
600,0.0,0.0,0.0,0.0
601,4.0,10.0,10.0,10.0
602,0.0,4.0,2.0,2.0
603,0.0,3.0,3.0,0.0
604,7.0,14.0,15.0,15.0
605,5.0,7.0,6.0,5.0
606,3.0,11.0,15.0,3.0
607,1.0,3.0,0.0,0.0
608,0.0,1.0,0.0,1.0
609,0.0,1.0,1.0,1.0
610,4.0,15.0,12.0,4.0
611,1.0,3.0,2.0,3.0
612,0.0,5.0,5.0,5.0
613,17.0,61.0,42.0,61.0
614,0.0,0.0,0.0,0.0
615,4.0,13.0,11.0,13.0
616,4.0,18.0,14.0,18.0
617,30.0,52.0,79.0,30.0
618,2.0,3.0,2.0,2.0
619,3.0,18.0,9.0,18.0
620,2.0,9.0,8.0,9.0
621,4.0,19.0,13.0,13.0
622,4.0,15.0,12.0,12.0
623,12.0,33.0,40.0,12.0
624,1.0,3.0,8.0,1.0
625,0.0,0.0,0.0,0.0
626,3.0,9.0,5.0,5.0
627,3.0,11.0,6.0,3.0
628,6.0,26.0,21.0,21.0
629,7.0,38.0,19.0,19.0
630,4.0,3.0,10.0,3.0
631,18.0,19.0,5.0,19.0
632,3.0,2.0,5.0,2.0
633,1.0,17.0,19.0,19.0
634,2.0,8.0,10.0,10.0
635,17.0,44.0,44.0,44.0
636,10.0,24.0,25.0,10.0
637,17.0,62.0,53.0,62.0
638,12.0,47.0,34.0,47.0
639,12.0,56.0,28.0,56.0
640,14.0,60.0,60.0,60.0
641,6.0,16.0,25.0,16.0
642,15.0,58.0,53.0,15.0
643,7.0,34.0,37.0,34.0
644,20.0,68.0,71.0,71.0
645,22.0,57.0,51.0,51.0
646,0.0,0.0,4.0,0.0
647,6.0,8.0,5.0,6.0
648,0.0,4.0,6.0,6.0
649,0.0,3.0,2.0,0.0
650,9.0,57.0,13.0,57.0
651,1.0,0.0,2.0,1.0
652,5.0,5.0,0.0,5.0
653,3.0,9.0,7.0,7.0
654,6.0,13.0,8.0,8.0
655,1.0,3.0,3.0,3.0
656,1.0,1.0,1.0,1.0
657,1.0,4.0,4.0,1.0
658,10.0,42.0,20.0,10.0
659,20.0,68.0,51.0,51.0
660,6.0,52.0,47.0,47.0
661,23.0,49.0,67.0,49.0
662,24.0,89.0,113.0,24.0
663,7.0,73.0,73.0,73.0
664,14.0,48.0,42.0,14.0
665,18.0,63.0,46.0,46.0
666,14.0,105.0,100.0,100.0
667,2.0,6.0,3.0,6.0
668,19.0,43.0,36.0,36.0
669,11.0,16.0,17.0,17.0
670,11.0,45.0,31.0,31.0
671,2.0,5.0,1.0,2.0
672,3.0,11.0,12.0,11.0
673,15.0,59.0,39.0,15.0
674,13.0,43.0,45.0,13.0
675,4.0,15.0,10.0,15.0
676,2.0,32.0,19.0,2.0
677,9.0,47.0,41.0,47.0
678,19.0,46.0,44.0,44.0
679,5.0,13.0,10.0,5.0
680,7.0,26.0,34.0,26.0
681,17.0,47.0,45.0,17.0
682,3.0,18.0,12.0,18.0
683,14.0,54.0,19.0,14.0
684,5.0,22.0,4.0,5.0
685,2.0,2.0,2.0,2.0
686,2.0,9.0,6.0,6.0
687,6.0,25.0,19.0,25.0
688,3.0,24.0,12.0,24.0
689,0.0,3.0,6.0,0.0
690,2.0,6.0,7.0,6.0
691,31.0,11.0,29.0,11.0
692,1.0,5.0,3.0,1.0
693,2.0,7.0,5.0,7.0
694,2.0,9.0,6.0,6.0
695,80.0,29.0,16.0,29.0
696,3.0,12.0,11.0,12.0
697,5.0,8.0,11.0,11.0
698,6.0,25.0,20.0,6.0
699,4.0,28.0,27.0,28.0
700,5.0,16.0,13.0,16.0
701,1.0,2.0,3.0,3.0
702,6.0,14.0,11.0,14.0
703,7.0,18.0,14.0,14.0
704,9.0,26.0,25.0,25.0
705,3.0,11.0,18.0,18.0
706,10.0,31.0,33.0,31.0
707,12.0,28.0,22.0,22.0
708,5.0,8.0,14.0,14.0
709,0.0,1.0,2.0,0.0
710,1.0,2.0,0.0,1.0
711,6.0,26.0,9.0,6.0
712,4.0,12.0,9.0,12.0
713,9.0,27.0,27.0,27.0
714,4.0,31.0,21.0,4.0
715,2.0,18.0,6.0,6.0
716,10.0,54.0,41.0,41.0
717,10.0,34.0,37.0,10.0
718,2.0,16.0,10.0,10.0
719,20.0,45.0,49.0,20.0
720,37.0,96.0,83.0,96.0
722,0.0,0.0,0.0,0.0
722,25.0,85.0,75.0,75.0
723,6.0,15.0,26.0,6.0
724,22.0,62.0,68.0,22.0
725,2.0,23.0,31.0,23.0
726,4.0,10.0,11.0,10.0
727,11.0,30.0,31.0,30.0
728,23.0,78.0,94.0,23.0
729,1.0,7.0,1.0,1.0
730,1.0,2.0,3.0,1.0
731,17.0,43.0,31.0,17.0
732,5.0,9.0,6.0,5.0
733,0.0,0.0,0.0,0.0
734,1.0,2.0,0.0,0.0
736,0.0,0.0,0.0,0.0
736,2.0,6.0,4.0,2.0
737,3.0,12.0,6.0,3.0
738,4.0,118.0,39.0,4.0
739,1.0,7.0,20.0,7.0
740,4.0,14.0,10.0,4.0
741,7.0,7.0,12.0,12.0
742,1.0,1.0,1.0,1.0
743,1.0,1.0,2.0,2.0
744,7.0,32.0,43.0,43.0
745,3.0,17.0,26.0,3.0
746,6.0,11.0,15.0,11.0
747,34.0,53.0,49.0,53.0
748,6.0,34.0,37.0,34.0
749,19.0,51.0,51.0,51.0
750,5.0,23.0,32.0,5.0
751,22.0,53.0,46.0,22.0
752,18.0,54.0,51.0,51.0
753,18.0,69.0,72.0,69.0
754,8.0,42.0,42.0,42.0
755,6.0,2.0,14.0,14.0
756,10.0,8.0,6.0,8.0
757,6.0,9.0,7.0,6.0
758,3.0,6.0,4.0,4.0
759,6.0,1.0,7.0,1.0
760,10.0,9.0,6.0,10.0
761,8.0,24.0,23.0,23.0
762,8.0,11.0,4.0,11.0
763,16.0,19.0,14.0,16.0
764,3.0,10.0,4.0,4.0
765,2.0,2.0,2.0,2.0
766,0.0,0.0,2.0,2.0
767,0.0,0.0,0.0,0.0
768,1.0,14.0,3.0,3.0
769,1.0,10.0,4.0,4.0
770,2.0,6.0,4.0,4.0
771,5.0,8.0,11.0,11.0
772,6.0,6.0,8.0,6.0

