,5-28-2018,6-28-2018,7-28-2018,5-28-2021
415,6.0,20.0,3.0,3.0
416,35.0,30.0,28.0,28.0
417,3.0,25.0,6.0,6.0
418,6.0,1.0,0.0,6.0
419,3.0,8.0,4.0,8.0
420,74.0,103.0,62.0,103.0
421,26.0,58.0,17.0,26.0
422,31.0,32.0,26.0,31.0
423,20.0,36.0,17.0,17.0
424,23.0,35.0,22.0,35.0
425,36.0,55.0,32.0,32.0
426,61.0,109.0,40.0,61.0
427,6.0,8.0,1.0,6.0
428,29.0,47.0,22.0,47.0
429,17.0,27.0,15.0,17.0
430,30.0,42.0,28.0,30.0
431,2.0,1.0,2.0,2.0
432,19.0,26.0,12.0,19.0
433,36.0,47.0,29.0,47.0
434,44.0,54.0,26.0,44.0
435,7.0,12.0,5.0,7.0
436,13.0,23.0,8.0,23.0
437,17.0,19.0,15.0,15.0
438,1.0,4.0,4.0,4.0
439,3.0,7.0,3.0,3.0
440,2.0,7.0,3.0,3.0
441,1.0,0.0,0.0,0.0
442,0.0,0.0,0.0,0.0
443,2.0,2.0,0.0,0.0
444,2.0,16.0,8.0,8.0
445,0.0,1.0,0.0,0.0
446,3.0,2.0,1.0,1.0
447,0.0,0.0,7.0,7.0
448,6.0,5.0,5.0,5.0
449,5.0,9.0,1.0,5.0
450,18.0,28.0,20.0,20.0
451,16.0,17.0,8.0,17.0
452,8.0,9.0,8.0,8.0
453,15.0,26.0,21.0,21.0
454,22.0,38.0,10.0,38.0
455,5.0,20.0,8.0,20.0
456,7.0,15.0,5.0,5.0
457,9.0,15.0,11.0,15.0
458,7.0,14.0,14.0,7.0
459,1.0,2.0,3.0,3.0
460,5.0,2.0,1.0,2.0
461,0.0,2.0,0.0,2.0
462,1.0,2.0,0.0,0.0
463,2.0,3.0,4.0,3.0
464,4.0,5.0,1.0,1.0
465,1.0,3.0,1.0,1.0
466,3.0,6.0,0.0,0.0
467,10.0,9.0,8.0,8.0
468,0.0,2.0,2.0,2.0
469,3.0,5.0,2.0,5.0
470,1.0,0.0,0.0,1.0
471,4.0,3.0,4.0,4.0
472,2.0,8.0,5.0,2.0
473,8.0,12.0,2.0,12.0
474,1.0,2.0,0.0,0.0
475,19.0,13.0,11.0,13.0
476,1.0,4.0,2.0,4.0
477,0.0,2.0,1.0,2.0
478,8.0,9.0,4.0,4.0
479,5.0,7.0,3.0,3.0
480,1.0,7.0,3.0,1.0
481,5.0,6.0,1.0,1.0
482,7.0,13.0,7.0,7.0
483,0.0,3.0,0.0,3.0
484,1.0,2.0,2.0,2.0
485,1.0,3.0,2.0,2.0
486,5.0,2.0,2.0,2.0
487,2.0,4.0,1.0,2.0
488,42.0,56.0,40.0,42.0
489,36.0,62.0,16.0,16.0
490,43.0,54.0,33.0,33.0
491,19.0,32.0,16.0,16.0
492,86.0,119.0,69.0,69.0
493,24.0,27.0,22.0,27.0
494,6.0,16.0,17.0,17.0
495,10.0,5.0,8.0,10.0
496,21.0,34.0,23.0,21.0
497,12.0,17.0,6.0,12.0
498,28.0,43.0,25.0,28.0
499,27.0,38.0,11.0,27.0
500,10.0,12.0,6.0,6.0
501,21.0,23.0,8.0,21.0
502,12.0,16.0,7.0,12.0
503,29.0,44.0,23.0,29.0
504,91.0,109.0,34.0,91.0
505,16.0,22.0,12.0,16.0
506,75.0,134.0,64.0,64.0
507,51.0,57.0,35.0,35.0
508,41.0,59.0,40.0,41.0
509,57.0,76.0,58.0,76.0
510,28.0,32.0,31.0,32.0
511,38.0,58.0,28.0,28.0
512,64.0,93.0,35.0,35.0
513,6.0,7.0,5.0,7.0
514,13.0,11.0,9.0,11.0
515,7.0,5.0,1.0,7.0
516,27.0,46.0,19.0,27.0
517,31.0,37.0,15.0,15.0
518,5.0,6.0,7.0,6.0
519,17.0,17.0,11.0,17.0
520,10.0,22.0,3.0,10.0
521,26.0,25.0,25.0,25.0
522,28.0,41.0,28.0,41.0
523,6.0,6.0,3.0,6.0
524,3.0,9.0,4.0,3.0
525,4.0,9.0,2.0,2.0
526,11.0,13.0,5.0,13.0
527,33.0,55.0,21.0,55.0
528,27.0,20.0,9.0,27.0
529,4.0,7.0,2.0,2.0
530,26.0,49.0,33.0,49.0
531,9.0,3.0,2.0,3.0
532,50.0,60.0,21.0,50.0
533,22.0,18.0,7.0,7.0
534,20.0,19.0,8.0,19.0
535,14.0,10.0,12.0,14.0
536,32.0,39.0,18.0,18.0
537,22.0,33.0,32.0,22.0
538,8.0,27.0,19.0,27.0
539,5.0,7.0,6.0,7.0
540,10.0,16.0,9.0,10.0
541,5.0,15.0,4.0,4.0
542,8.0,7.0,6.0,7.0
543,17.0,38.0,17.0,38.0
544,65.0,91.0,30.0,65.0
545,13.0,24.0,5.0,13.0
546,53.0,113.0,51.0,53.0
547,5.0,8.0,5.0,8.0
548,13.0,9.0,4.0,4.0
549,10.0,16.0,4.0,16.0
550,14.0,19.0,3.0,3.0
551,4.0,12.0,2.0,12.0
552,6.0,16.0,9.0,9.0
553,7.0,18.0,7.0,7.0
554,6.0,12.0,3.0,6.0
555,7.0,18.0,8.0,7.0
556,7.0,10.0,3.0,10.0
557,13.0,23.0,5.0,5.0
558,11.0,12.0,3.0,12.0
559,2.0,13.0,11.0,2.0
560,18.0,19.0,6.0,19.0
561,5.0,8.0,8.0,5.0
562,15.0,21.0,6.0,6.0
563,16.0,25.0,13.0,16.0
564,24.0,26.0,6.0,6.0
565,14.0,17.0,0.0,17.0
566,9.0,29.0,6.0,6.0
567,6.0,12.0,11.0,6.0
568,23.0,33.0,18.0,33.0
569,2.0,11.0,6.0,6.0
570,18.0,13.0,7.0,7.0
571,24.0,13.0,10.0,10.0
572,3.0,9.0,3.0,3.0
573,11.0,9.0,4.0,4.0
574,8.0,6.0,4.0,4.0
575,8.0,6.0,1.0,8.0
576,1.0,2.0,0.0,2.0
577,9.0,13.0,6.0,6.0
578,2.0,1.0,1.0,1.0
579,6.0,8.0,1.0,6.0
580,11.0,26.0,6.0,11.0
581,39.0,49.0,40.0,40.0
582,1.0,2.0,2.0,2.0
583,20.0,25.0,10.0,25.0
584,17.0,28.0,8.0,17.0
585,8.0,9.0,6.0,8.0
586,3.0,8.0,1.0,1.0
587,6.0,9.0,9.0,6.0
588,1.0,8.0,4.0,8.0
589,25.0,35.0,8.0,25.0
590,24.0,23.0,11.0,11.0
591,11.0,16.0,11.0,11.0
592,30.0,30.0,12.0,30.0
593,55.0,43.0,37.0,55.0
594,1.0,4.0,1.0,1.0
595,30.0,38.0,24.0,24.0
596,5.0,5.0,4.0,5.0
597,0.0,0.0,0.0,0.0
598,5.0,12.0,5.0,12.0
599,3.0,14.0,10.0,14.0
600,0.0,0.0,0.0,0.0
601,9.0,5.0,6.0,5.0
602,5.0,8.0,1.0,1.0
603,2.0,7.0,3.0,2.0
604,12.0,22.0,15.0,15.0
605,1.0,9.0,7.0,1.0
606,6.0,1.0,1.0,6.0
607,1.0,2.0,1.0,1.0
608,1.0,0.0,0.0,0.0
609,0.0,5.0,0.0,0.0
610,1.0,2.0,1.0,1.0
611,1.0,2.0,0.0,2.0
612,2.0,6.0,0.0,6.0
613,43.0,74.0,27.0,74.0
614,0.0,0.0,0.0,0.0
615,8.0,4.0,3.0,4.0
616,6.0,13.0,12.0,13.0
617,56.0,80.0,39.0,56.0
618,3.0,12.0,4.0,3.0
619,7.0,11.0,13.0,11.0
620,11.0,6.0,2.0,6.0
621,5.0,14.0,2.0,2.0
622,10.0,8.0,4.0,4.0
623,16.0,27.0,22.0,16.0
624,7.0,10.0,4.0,7.0
625,0.0,0.0,0.0,0.0
626,3.0,7.0,2.0,2.0
627,1.0,10.0,6.0,1.0
628,8.0,30.0,14.0,14.0
629,11.0,34.0,10.0,10.0
630,6.0,5.0,4.0,5.0
631,9.0,15.0,4.0,15.0
632,4.0,5.0,1.0,5.0
633,18.0,14.0,6.0,6.0
634,8.0,16.0,6.0,6.0
635,47.0,52.0,23.0,23.0
636,15.0,25.0,11.0,15.0
637,40.0,54.0,25.0,54.0
638,27.0,38.0,30.0,38.0
639,20.0,26.0,17.0,26.0
640,54.0,84.0,21.0,84.0
641,21.0,35.0,6.0,35.0
642,54.0,99.0,47.0,54.0
643,41.0,39.0,15.0,39.0
644,33.0,62.0,29.0,29.0
645,27.0,44.0,38.0,38.0
646,5.0,10.0,0.0,5.0
647,9.0,8.0,5.0,9.0
648,2.0,1.0,3.0,3.0
649,1.0,1.0,1.0,1.0
650,9.0,15.0,3.0,15.0
651,1.0,2.0,2.0,1.0
652,0.0,2.0,1.0,2.0
653,1.0,8.0,0.0,0.0
654,9.0,9.0,9.0,9.0
655,3.0,10.0,3.0,3.0
656,4.0,3.0,2.0,3.0
657,4.0,3.0,2.0,4.0
658,25.0,25.0,21.0,25.0
659,45.0,54.0,39.0,39.0
660,26.0,57.0,33.0,33.0
661,49.0,69.0,37.0,69.0
662,62.0,115.0,47.0,62.0
663,53.0,63.0,19.0,63.0
664,50.0,41.0,26.0,50.0
665,27.0,41.0,37.0,37.0
666,63.0,76.0,51.0,51.0
667,5.0,7.0,0.0,7.0
668,37.0,59.0,20.0,20.0
669,4.0,15.0,7.0,7.0
670,29.0,38.0,13.0,13.0
671,3.0,8.0,2.0,3.0
672,10.0,16.0,4.0,16.0
673,48.0,49.0,11.0,48.0
674,23.0,45.0,18.0,23.0
675,9.0,22.0,7.0,22.0
676,8.0,23.0,16.0,8.0
677,24.0,48.0,34.0,48.0
678,20.0,16.0,8.0,8.0
679,13.0,34.0,19.0,13.0
680,19.0,26.0,9.0,26.0
681,22.0,17.0,10.0,22.0
682,16.0,16.0,11.0,16.0
683,15.0,32.0,10.0,15.0
684,12.0,18.0,13.0,12.0
685,0.0,3.0,1.0,3.0
686,6.0,3.0,9.0,9.0
687,12.0,1.0,5.0,1.0
688,3.0,12.0,2.0,12.0
689,2.0,0.0,5.0,2.0
690,6.0,3.0,7.0,3.0
691,23.0,18.0,10.0,18.0
692,4.0,8.0,0.0,4.0
693,6.0,13.0,5.0,13.0
694,2.0,13.0,3.0,3.0
695,10.0,21.0,7.0,21.0
696,10.0,10.0,6.0,10.0
697,12.0,31.0,9.0,9.0
698,13.0,20.0,5.0,13.0
699,22.0,28.0,14.0,28.0
700,5.0,7.0,3.0,7.0
701,1.0,7.0,4.0,4.0
702,18.0,10.0,4.0,10.0
703,9.0,28.0,20.0,20.0
704,8.0,16.0,8.0,8.0
705,9.0,24.0,10.0,10.0
706,27.0,49.0,16.0,49.0
707,17.0,26.0,12.0,12.0
708,3.0,7.0,5.0,5.0
709,2.0,3.0,0.0,2.0
710,0.0,1.0,0.0,0.0
711,10.0,15.0,11.0,10.0
712,8.0,18.0,8.0,18.0
713,21.0,38.0,20.0,20.0
714,13.0,20.0,12.0,13.0
715,2.0,20.0,6.0,6.0
716,29.0,40.0,21.0,21.0
717,24.0,37.0,20.0,24.0
718,8.0,14.0,5.0,5.0
719,29.0,21.0,15.0,29.0
720,81.0,99.0,54.0,99.0
722,0.0,0.0,0.0,0.0
722,62.0,79.0,33.0,33.0
723,12.0,10.0,8.0,12.0
724,35.0,64.0,36.0,35.0
725,12.0,31.0,12.0,31.0
726,24.0,19.0,10.0,19.0
727,24.0,32.0,23.0,32.0
728,64.0,72.0,32.0,64.0
729,0.0,3.0,1.0,1.0
730,5.0,7.0,2.0,5.0
731,39.0,65.0,24.0,39.0
732,29.0,28.0,22.0,29.0
733,0.0,3.0,1.0,1.0
734,17.0,20.0,10.0,10.0
736,0.0,0.0,0.0,0.0
736,18.0,13.0,12.0,18.0
737,6.0,17.0,9.0,6.0
738,33.0,43.0,13.0,33.0
739,13.0,15.0,7.0,15.0
740,11.0,16.0,5.0,11.0
741,6.0,15.0,7.0,7.0
742,1.0,1.0,3.0,1.0
743,0.0,6.0,1.0,1.0
744,18.0,46.0,18.0,18.0
745,18.0,16.0,5.0,18.0
746,17.0,26.0,12.0,26.0
747,55.0,78.0,30.0,78.0
748,27.0,33.0,21.0,33.0
749,55.0,61.0,45.0,61.0
750,33.0,44.0,21.0,33.0
751,61.0,73.0,22.0,61.0
752,37.0,38.0,24.0,24.0
753,82.0,62.0,40.0,62.0
754,37.0,55.0,32.0,32.0
755,1.0,2.0,8.0,8.0
756,5.0,8.0,5.0,8.0
757,8.0,7.0,3.0,8.0
758,3.0,10.0,3.0,3.0
759,1.0,3.0,3.0,3.0
760,7.0,14.0,2.0,7.0
761,13.0,20.0,11.0,11.0
762,5.0,10.0,10.0,10.0
763,7.0,11.0,3.0,7.0
764,1.0,1.0,0.0,0.0
765,1.0,2.0,0.0,2.0
766,4.0,1.0,0.0,0.0
767,0.0,1.0,0.0,1.0
768,11.0,12.0,3.0,3.0
769,1.0,5.0,4.0,4.0
770,6.0,7.0,2.0,2.0
771,1.0,11.0,1.0,1.0
772,1.0,3.0,3.0,3.0

