,11-28-2018,12-28-2018,1-28-2019,8-28-2021
129,41.0,59.0,45.0,59.0
130,0.0,1.0,18.0,1.0
131,24.0,41.0,24.0,24.0
132,3.0,4.0,3.0,3.0
133,0.0,0.0,0.0,0.0
134,18.0,71.0,19.0,19.0
135,43.0,95.0,100.0,95.0
136,2.0,20.0,18.0,20.0
137,10.0,30.0,44.0,44.0
138,55.0,106.0,98.0,98.0
139,22.0,46.0,56.0,56.0
140,52.0,124.0,84.0,52.0
141,42.0,109.0,74.0,42.0
142,104.0,189.0,158.0,189.0
143,2.0,8.0,5.0,5.0
144,1.0,1.0,4.0,4.0
145,16.0,15.0,46.0,15.0
146,5.0,46.0,33.0,33.0
147,0.0,2.0,10.0,2.0
148,6.0,20.0,12.0,20.0
149,12.0,11.0,19.0,12.0
150,4.0,12.0,13.0,4.0
151,0.0,1.0,13.0,1.0
152,0.0,2.0,3.0,0.0
153,6.0,14.0,3.0,14.0
154,19.0,53.0,24.0,53.0
155,6.0,6.0,10.0,6.0
156,60.0,23.0,35.0,60.0
157,23.0,65.0,36.0,23.0
158,9.0,21.0,17.0,21.0
159,2.0,19.0,32.0,32.0
160,37.0,68.0,55.0,68.0
161,3.0,5.0,4.0,4.0
162,8.0,45.0,23.0,45.0
163,21.0,37.0,35.0,37.0
164,40.0,62.0,44.0,40.0
165,34.0,56.0,44.0,34.0
166,32.0,44.0,49.0,32.0
167,23.0,46.0,34.0,46.0
168,31.0,63.0,67.0,31.0
169,6.0,15.0,15.0,15.0
170,30.0,82.0,88.0,88.0
171,21.0,52.0,47.0,21.0
172,12.0,53.0,39.0,12.0
173,43.0,89.0,62.0,62.0
174,7.0,13.0,14.0,14.0
175,19.0,47.0,24.0,19.0
176,9.0,23.0,9.0,9.0
177,2.0,15.0,15.0,2.0
178,2.0,4.0,1.0,4.0
179,15.0,24.0,20.0,20.0
180,32.0,53.0,52.0,32.0
181,14.0,35.0,15.0,14.0
182,0.0,1.0,0.0,0.0
183,1.0,2.0,1.0,1.0
184,4.0,11.0,5.0,11.0
185,4.0,7.0,8.0,7.0
186,2.0,6.0,2.0,6.0
187,3.0,3.0,3.0,3.0
188,0.0,5.0,5.0,5.0
189,0.0,3.0,6.0,0.0
190,2.0,3.0,1.0,3.0
191,1.0,1.0,2.0,1.0
192,1.0,1.0,1.0,1.0
193,5.0,2.0,6.0,5.0
194,4.0,12.0,3.0,4.0
195,1.0,3.0,3.0,1.0
196,41.0,55.0,66.0,41.0
197,3.0,13.0,12.0,3.0
198,10.0,21.0,12.0,21.0
199,8.0,10.0,10.0,10.0
200,2.0,23.0,19.0,23.0
201,4.0,6.0,8.0,8.0
202,3.0,9.0,8.0,9.0
203,9.0,22.0,13.0,22.0
204,0.0,2.0,3.0,3.0
205,6.0,8.0,6.0,6.0
206,9.0,32.0,28.0,9.0
207,2.0,12.0,6.0,2.0
208,4.0,3.0,6.0,3.0
209,0.0,9.0,5.0,9.0
210,2.0,1.0,5.0,2.0
211,1.0,4.0,4.0,4.0
212,10.0,24.0,5.0,5.0
213,5.0,2.0,5.0,5.0
214,5.0,34.0,11.0,11.0
215,3.0,10.0,3.0,10.0
216,1.0,7.0,8.0,1.0
217,1.0,7.0,3.0,3.0
218,129.0,292.0,223.0,223.0
219,11.0,30.0,22.0,22.0
220,21.0,60.0,43.0,60.0
221,12.0,34.0,19.0,19.0
222,18.0,40.0,20.0,20.0
223,53.0,36.0,98.0,98.0
224,14.0,39.0,29.0,29.0
225,28.0,20.0,16.0,16.0
226,47.0,78.0,87.0,47.0
227,13.0,44.0,45.0,45.0
228,29.0,75.0,53.0,75.0
229,59.0,121.0,154.0,121.0
230,0.0,0.0,0.0,0.0
231,26.0,49.0,82.0,26.0
233,0.0,0.0,0.0,0.0
233,40.0,142.0,175.0,175.0
234,33.0,62.0,77.0,77.0
235,40.0,49.0,91.0,40.0
236,28.0,31.0,71.0,71.0
237,23.0,46.0,39.0,39.0
238,12.0,17.0,36.0,17.0
239,45.0,48.0,84.0,45.0
240,17.0,25.0,75.0,25.0
241,6.0,26.0,42.0,26.0
242,35.0,82.0,54.0,54.0
243,28.0,51.0,42.0,42.0
244,47.0,72.0,63.0,47.0
245,25.0,50.0,54.0,50.0
246,26.0,80.0,54.0,80.0
247,43.0,63.0,63.0,43.0
248,23.0,9.0,9.0,23.0
249,0.0,3.0,3.0,0.0
250,2.0,5.0,6.0,5.0
251,1.0,4.0,7.0,4.0
252,1.0,3.0,2.0,1.0
253,0.0,3.0,4.0,4.0
254,0.0,1.0,0.0,0.0
255,1.0,5.0,2.0,2.0
256,0.0,1.0,0.0,0.0
257,0.0,3.0,1.0,1.0
258,2.0,3.0,1.0,3.0
259,0.0,0.0,3.0,3.0
260,0.0,0.0,3.0,3.0
261,2.0,4.0,2.0,2.0
262,0.0,1.0,3.0,0.0
263,6.0,10.0,9.0,6.0
264,0.0,1.0,0.0,0.0
265,0.0,1.0,7.0,1.0
266,0.0,0.0,0.0,0.0
267,3.0,3.0,6.0,3.0
268,1.0,1.0,1.0,1.0
269,1.0,5.0,3.0,5.0
270,0.0,0.0,0.0,0.0
271,5.0,15.0,12.0,12.0
272,0.0,3.0,3.0,3.0
273,1.0,3.0,8.0,1.0
274,5.0,24.0,18.0,5.0
275,17.0,27.0,12.0,12.0
276,15.0,12.0,9.0,9.0
277,9.0,53.0,68.0,9.0
278,14.0,44.0,14.0,44.0
279,17.0,35.0,46.0,46.0
280,14.0,34.0,22.0,14.0
281,39.0,20.0,13.0,13.0
282,20.0,26.0,17.0,17.0
283,18.0,38.0,12.0,18.0
284,23.0,34.0,14.0,14.0
285,25.0,40.0,13.0,25.0
286,22.0,32.0,26.0,26.0
287,21.0,40.0,24.0,21.0
288,14.0,35.0,24.0,14.0
289,0.0,0.0,0.0,0.0
290,0.0,1.0,2.0,0.0
291,1.0,7.0,5.0,1.0
292,0.0,6.0,7.0,6.0
293,5.0,4.0,3.0,4.0
294,21.0,32.0,32.0,32.0
295,5.0,5.0,9.0,5.0
296,15.0,20.0,19.0,20.0
297,21.0,51.0,38.0,21.0
298,19.0,41.0,23.0,41.0
299,7.0,5.0,24.0,24.0
300,9.0,14.0,7.0,9.0
301,4.0,22.0,15.0,15.0
302,21.0,37.0,30.0,21.0
303,10.0,12.0,5.0,12.0
305,0.0,0.0,0.0,0.0
305,22.0,41.0,45.0,22.0
306,7.0,21.0,19.0,7.0
307,17.0,60.0,25.0,17.0
308,12.0,23.0,9.0,23.0
309,21.0,36.0,24.0,24.0
310,113.0,244.0,219.0,219.0
311,135.0,340.0,256.0,135.0
312,117.0,340.0,219.0,219.0
313,7.0,31.0,16.0,31.0
314,119.0,223.0,162.0,223.0
315,125.0,329.0,282.0,282.0
316,101.0,235.0,170.0,101.0
317,69.0,159.0,102.0,159.0
318,38.0,85.0,67.0,67.0
319,48.0,97.0,68.0,48.0
320,67.0,104.0,111.0,104.0
321,42.0,126.0,91.0,42.0
322,78.0,96.0,106.0,106.0
323,29.0,83.0,44.0,83.0
324,39.0,108.0,66.0,108.0
325,66.0,168.0,137.0,66.0
326,30.0,97.0,103.0,30.0
327,118.0,215.0,197.0,118.0
328,22.0,66.0,80.0,80.0
329,102.0,290.0,239.0,239.0
330,61.0,99.0,110.0,110.0
331,73.0,177.0,142.0,73.0
332,101.0,236.0,149.0,236.0
333,67.0,185.0,102.0,67.0
334,0.0,1.0,4.0,4.0
335,0.0,7.0,4.0,4.0
336,7.0,16.0,16.0,7.0
337,5.0,2.0,0.0,0.0
338,1.0,15.0,7.0,7.0
339,9.0,11.0,5.0,9.0
340,1.0,1.0,8.0,1.0
341,0.0,0.0,4.0,4.0
342,1.0,6.0,3.0,6.0
343,0.0,1.0,3.0,0.0
344,1.0,3.0,8.0,3.0
345,21.0,32.0,18.0,21.0
346,33.0,47.0,40.0,33.0
347,43.0,82.0,65.0,82.0
348,19.0,53.0,54.0,53.0
349,14.0,48.0,40.0,14.0
350,17.0,28.0,34.0,34.0
351,46.0,89.0,76.0,76.0
352,9.0,17.0,11.0,9.0
353,23.0,36.0,43.0,43.0
354,22.0,70.0,43.0,43.0
355,29.0,28.0,40.0,40.0
356,28.0,70.0,40.0,28.0
357,17.0,37.0,26.0,26.0
358,37.0,44.0,39.0,37.0
359,51.0,125.0,68.0,125.0
360,17.0,48.0,48.0,48.0
361,14.0,25.0,16.0,14.0
362,8.0,28.0,14.0,14.0
363,21.0,41.0,32.0,41.0
364,19.0,43.0,20.0,19.0
365,9.0,26.0,16.0,26.0
366,20.0,24.0,16.0,20.0
367,22.0,49.0,24.0,22.0
368,15.0,32.0,24.0,15.0
369,23.0,38.0,51.0,38.0
370,16.0,22.0,18.0,16.0
371,23.0,40.0,45.0,40.0
372,18.0,46.0,36.0,18.0
373,18.0,54.0,49.0,54.0
374,32.0,55.0,35.0,35.0
375,5.0,14.0,16.0,16.0
376,12.0,26.0,30.0,12.0
377,12.0,26.0,38.0,26.0
378,19.0,47.0,33.0,33.0
379,13.0,16.0,14.0,16.0
380,3.0,15.0,7.0,3.0
381,11.0,26.0,17.0,11.0
382,2.0,10.0,9.0,2.0
383,0.0,9.0,9.0,9.0
384,1.0,6.0,5.0,6.0
385,3.0,11.0,8.0,3.0
386,4.0,6.0,7.0,6.0
387,2.0,6.0,6.0,6.0
389,0.0,0.0,0.0,0.0
389,5.0,12.0,7.0,12.0
390,3.0,13.0,3.0,13.0
391,2.0,19.0,10.0,10.0
392,17.0,46.0,35.0,46.0
393,1.0,4.0,4.0,1.0
394,0.0,0.0,1.0,0.0
395,1.0,5.0,5.0,5.0
396,2.0,8.0,6.0,6.0
397,0.0,1.0,2.0,2.0
398,2.0,3.0,3.0,3.0
399,4.0,24.0,19.0,4.0
400,2.0,3.0,5.0,2.0
401,7.0,23.0,14.0,14.0
402,0.0,2.0,1.0,2.0
403,2.0,3.0,2.0,2.0
404,0.0,1.0,1.0,0.0
405,11.0,47.0,27.0,27.0
406,10.0,20.0,25.0,25.0
407,24.0,44.0,18.0,24.0
408,12.0,48.0,39.0,39.0
409,5.0,9.0,22.0,5.0
410,5.0,15.0,16.0,16.0
411,17.0,30.0,23.0,17.0
412,5.0,22.0,13.0,13.0
413,4.0,16.0,27.0,27.0
414,5.0,23.0,26.0,5.0
415,5.0,8.0,8.0,8.0
416,14.0,27.0,41.0,41.0
417,12.0,10.0,22.0,22.0
418,3.0,4.0,2.0,3.0
419,0.0,3.0,0.0,3.0
420,71.0,132.0,99.0,132.0
421,11.0,75.0,48.0,11.0
422,26.0,35.0,32.0,26.0
423,23.0,38.0,34.0,34.0
424,16.0,36.0,33.0,36.0
425,18.0,67.0,61.0,61.0
426,55.0,114.0,92.0,55.0
427,6.0,1.0,13.0,6.0
428,19.0,41.0,28.0,41.0
429,5.0,20.0,18.0,5.0
430,17.0,73.0,52.0,17.0
431,0.0,0.0,0.0,0.0
432,18.0,33.0,25.0,18.0
433,17.0,38.0,37.0,38.0
434,15.0,51.0,31.0,15.0
435,7.0,29.0,23.0,7.0
436,8.0,25.0,17.0,25.0
437,9.0,16.0,12.0,12.0
438,0.0,5.0,1.0,5.0
439,4.0,8.0,2.0,2.0
440,1.0,7.0,9.0,9.0
441,0.0,0.0,0.0,0.0
442,0.0,0.0,1.0,0.0
443,0.0,0.0,0.0,0.0
444,5.0,7.0,10.0,10.0
445,0.0,0.0,1.0,0.0
446,3.0,1.0,1.0,1.0
447,0.0,0.0,4.0,4.0
448,3.0,9.0,7.0,9.0
449,4.0,1.0,4.0,4.0
450,8.0,25.0,15.0,15.0
451,8.0,24.0,19.0,24.0
452,4.0,11.0,5.0,4.0
453,12.0,44.0,18.0,18.0
454,23.0,38.0,20.0,38.0
455,8.0,12.0,15.0,12.0
456,3.0,16.0,8.0,8.0
457,10.0,17.0,13.0,17.0
458,6.0,11.0,16.0,6.0
459,1.0,0.0,0.0,0.0
460,1.0,2.0,3.0,2.0
461,0.0,1.0,0.0,1.0
462,0.0,2.0,1.0,1.0
463,0.0,1.0,1.0,1.0
464,2.0,1.0,4.0,4.0
465,1.0,7.0,0.0,1.0
466,1.0,0.0,0.0,0.0
467,6.0,10.0,3.0,3.0
468,0.0,0.0,4.0,4.0
469,1.0,6.0,3.0,6.0
470,1.0,3.0,2.0,1.0
471,7.0,6.0,7.0,7.0
472,3.0,8.0,12.0,3.0
473,6.0,9.0,8.0,9.0
474,2.0,2.0,0.0,0.0
475,6.0,9.0,4.0,9.0
476,1.0,1.0,5.0,1.0
477,0.0,2.0,1.0,2.0
478,2.0,13.0,10.0,10.0
479,0.0,0.0,4.0,4.0
480,0.0,1.0,2.0,0.0
481,2.0,4.0,3.0,3.0
482,5.0,7.0,9.0,5.0
483,2.0,3.0,10.0,3.0
484,0.0,3.0,2.0,2.0
485,1.0,4.0,1.0,1.0
486,0.0,1.0,0.0,1.0
487,0.0,2.0,4.0,0.0
488,21.0,61.0,40.0,21.0
489,32.0,76.0,53.0,53.0
490,18.0,74.0,35.0,35.0
491,11.0,30.0,25.0,25.0
492,64.0,143.0,92.0,92.0
493,13.0,30.0,25.0,30.0
494,1.0,19.0,17.0,17.0
495,1.0,4.0,7.0,1.0
496,24.0,65.0,29.0,24.0
497,1.0,7.0,10.0,1.0
498,17.0,40.0,32.0,17.0
499,14.0,30.0,28.0,14.0
500,12.0,23.0,7.0,7.0
501,9.0,31.0,32.0,9.0
502,11.0,19.0,21.0,11.0
503,16.0,40.0,22.0,16.0
504,43.0,81.0,65.0,43.0
505,10.0,17.0,12.0,10.0
506,33.0,82.0,72.0,72.0
507,26.0,23.0,46.0,46.0
508,25.0,52.0,43.0,25.0
509,30.0,70.0,52.0,70.0
510,7.0,31.0,25.0,31.0
511,22.0,50.0,49.0,49.0
512,34.0,82.0,52.0,52.0
513,1.0,6.0,2.0,6.0
514,2.0,7.0,0.0,7.0
515,4.0,3.0,2.0,4.0
516,19.0,27.0,11.0,19.0
517,17.0,24.0,28.0,28.0
518,5.0,5.0,1.0,5.0
519,10.0,20.0,17.0,10.0
520,1.0,7.0,7.0,1.0
521,20.0,27.0,29.0,29.0
522,11.0,24.0,24.0,24.0
523,3.0,6.0,3.0,3.0
524,4.0,12.0,5.0,4.0
525,2.0,6.0,2.0,2.0
526,5.0,5.0,2.0,5.0
527,29.0,55.0,44.0,55.0
528,7.0,20.0,5.0,7.0
529,2.0,3.0,7.0,7.0
530,15.0,70.0,28.0,70.0
531,3.0,9.0,4.0,9.0
532,33.0,53.0,37.0,33.0
533,23.0,50.0,23.0,23.0
534,16.0,32.0,21.0,32.0
535,16.0,19.0,18.0,16.0
536,10.0,29.0,26.0,26.0
537,23.0,38.0,33.0,23.0
538,10.0,15.0,15.0,15.0
539,1.0,8.0,10.0,8.0
540,9.0,9.0,10.0,9.0
541,3.0,6.0,7.0,7.0
542,5.0,15.0,8.0,15.0
543,18.0,27.0,14.0,27.0
544,34.0,49.0,54.0,34.0
545,14.0,16.0,25.0,14.0
546,13.0,63.0,50.0,13.0
547,5.0,9.0,20.0,9.0
548,8.0,17.0,8.0,8.0
549,12.0,17.0,12.0,17.0
550,12.0,16.0,8.0,8.0
551,1.0,26.0,16.0,26.0
552,1.0,12.0,6.0,6.0
553,3.0,18.0,12.0,3.0
554,8.0,14.0,9.0,8.0
555,5.0,10.0,7.0,5.0
556,9.0,6.0,7.0,6.0
557,15.0,22.0,13.0,13.0
558,2.0,9.0,6.0,9.0
559,5.0,15.0,14.0,5.0
560,11.0,16.0,13.0,16.0
561,7.0,6.0,12.0,7.0
562,5.0,18.0,8.0,8.0
563,19.0,25.0,31.0,19.0
564,19.0,24.0,26.0,26.0
565,7.0,11.0,10.0,11.0
566,3.0,13.0,27.0,27.0
567,1.0,18.0,11.0,1.0
568,11.0,35.0,18.0,35.0
569,6.0,19.0,14.0,14.0
570,3.0,20.0,13.0,13.0
571,0.0,0.0,14.0,14.0
572,1.0,2.0,4.0,4.0
573,6.0,5.0,7.0,7.0
574,5.0,2.0,1.0,1.0
575,5.0,10.0,8.0,5.0
576,0.0,4.0,2.0,4.0
577,4.0,3.0,4.0,4.0
578,2.0,2.0,0.0,0.0
579,4.0,6.0,1.0,4.0
580,12.0,44.0,19.0,12.0
581,20.0,44.0,39.0,39.0
582,0.0,1.0,1.0,1.0
583,14.0,18.0,17.0,18.0
584,15.0,27.0,19.0,15.0
585,0.0,13.0,5.0,0.0
586,2.0,7.0,1.0,1.0
587,5.0,8.0,12.0,5.0
588,2.0,7.0,8.0,7.0
589,10.0,36.0,28.0,10.0
590,12.0,12.0,17.0,17.0
591,5.0,16.0,5.0,5.0
592,23.0,33.0,28.0,33.0
593,30.0,44.0,24.0,30.0
594,2.0,4.0,1.0,1.0
595,12.0,42.0,37.0,37.0
596,4.0,8.0,6.0,8.0
597,0.0,0.0,6.0,0.0
598,2.0,3.0,6.0,3.0
599,1.0,2.0,9.0,2.0
600,2.0,0.0,0.0,0.0
601,0.0,3.0,7.0,3.0
602,4.0,5.0,2.0,2.0
603,3.0,9.0,1.0,3.0
604,0.0,1.0,19.0,19.0
605,5.0,5.0,2.0,5.0
606,0.0,0.0,3.0,0.0
607,0.0,0.0,0.0,0.0
608,0.0,0.0,0.0,0.0
609,3.0,2.0,0.0,0.0
610,0.0,1.0,10.0,0.0
611,1.0,0.0,0.0,0.0
612,1.0,4.0,4.0,4.0
613,8.0,21.0,13.0,21.0
614,0.0,0.0,0.0,0.0
615,4.0,9.0,3.0,9.0
616,2.0,2.0,9.0,2.0
617,37.0,97.0,52.0,37.0
618,4.0,12.0,8.0,4.0
619,5.0,18.0,13.0,18.0
620,2.0,4.0,8.0,4.0
621,0.0,7.0,3.0,3.0
622,6.0,10.0,13.0,13.0
623,13.0,32.0,21.0,13.0
624,3.0,11.0,6.0,3.0
625,0.0,0.0,0.0,0.0
626,1.0,10.0,3.0,3.0
627,5.0,8.0,7.0,5.0
628,9.0,17.0,18.0,18.0
629,12.0,13.0,22.0,22.0
630,4.0,10.0,9.0,10.0
631,11.0,17.0,3.0,17.0
632,3.0,2.0,3.0,2.0
633,14.0,15.0,15.0,15.0
634,6.0,9.0,5.0,5.0
635,17.0,50.0,33.0,33.0
636,14.0,19.0,10.0,14.0
637,34.0,63.0,48.0,63.0
638,30.0,58.0,48.0,58.0
639,13.0,31.0,35.0,31.0
640,33.0,62.0,47.0,62.0
641,6.0,25.0,20.0,25.0
642,40.0,96.0,72.0,40.0
643,13.0,27.0,19.0,27.0
644,31.0,61.0,34.0,34.0
645,21.0,75.0,55.0,55.0
646,1.0,3.0,0.0,1.0
647,0.0,4.0,6.0,0.0
648,1.0,1.0,0.0,0.0
649,0.0,3.0,1.0,0.0
650,6.0,6.0,12.0,6.0
651,2.0,3.0,4.0,2.0
652,1.0,2.0,0.0,2.0
653,0.0,2.0,4.0,4.0
654,1.0,3.0,8.0,8.0
655,0.0,1.0,1.0,1.0
656,0.0,1.0,2.0,1.0
657,0.0,2.0,4.0,0.0
658,20.0,31.0,44.0,20.0
659,15.0,50.0,43.0,43.0
660,15.0,50.0,53.0,53.0
661,37.0,73.0,68.0,73.0
662,42.0,102.0,86.0,42.0
663,28.0,73.0,60.0,73.0
664,16.0,44.0,39.0,16.0
665,13.0,45.0,75.0,75.0
666,41.0,94.0,88.0,88.0
667,8.0,5.0,6.0,5.0
668,20.0,26.0,31.0,31.0
669,11.0,18.0,14.0,14.0
670,17.0,25.0,12.0,12.0
671,0.0,5.0,2.0,0.0
672,3.0,6.0,9.0,6.0
673,26.0,43.0,46.0,26.0
674,21.0,52.0,27.0,21.0
675,13.0,18.0,10.0,18.0
676,6.0,18.0,10.0,6.0
677,14.0,24.0,20.0,24.0
678,6.0,11.0,7.0,7.0
679,10.0,17.0,15.0,10.0
680,5.0,11.0,7.0,11.0
681,12.0,20.0,21.0,12.0
682,10.0,14.0,9.0,14.0
683,11.0,16.0,11.0,11.0
684,12.0,15.0,3.0,12.0
685,1.0,2.0,2.0,2.0
686,3.0,7.0,5.0,5.0
687,0.0,3.0,18.0,3.0
688,9.0,18.0,11.0,18.0
689,0.0,3.0,31.0,0.0
690,1.0,6.0,0.0,6.0
691,2.0,56.0,0.0,56.0
692,0.0,3.0,4.0,0.0
693,3.0,11.0,8.0,11.0
694,3.0,8.0,9.0,9.0
695,9.0,36.0,40.0,36.0
696,9.0,7.0,7.0,7.0
697,4.0,17.0,5.0,5.0
698,10.0,14.0,5.0,10.0
699,10.0,30.0,14.0,30.0
700,4.0,8.0,10.0,8.0
701,2.0,1.0,3.0,3.0
702,14.0,12.0,10.0,12.0
703,6.0,21.0,8.0,8.0
704,5.0,18.0,9.0,9.0
705,14.0,10.0,10.0,10.0
706,19.0,57.0,20.0,57.0
707,17.0,28.0,15.0,15.0
708,1.0,5.0,5.0,5.0
709,1.0,2.0,0.0,1.0
710,0.0,0.0,1.0,0.0
711,9.0,14.0,20.0,9.0
712,8.0,18.0,20.0,18.0
713,12.0,32.0,20.0,20.0
714,8.0,17.0,18.0,8.0
715,9.0,6.0,7.0,7.0
716,10.0,30.0,42.0,42.0
717,20.0,35.0,22.0,20.0
718,4.0,14.0,9.0,9.0
719,4.0,28.0,11.0,4.0
720,44.0,102.0,93.0,102.0
722,0.0,0.0,0.0,0.0
722,36.0,91.0,66.0,66.0
723,10.0,23.0,7.0,10.0
724,29.0,66.0,73.0,29.0
725,15.0,36.0,35.0,36.0
726,19.0,37.0,36.0,37.0
727,14.0,28.0,33.0,28.0
728,37.0,81.0,54.0,37.0
729,1.0,0.0,3.0,3.0
730,0.0,1.0,8.0,0.0
731,25.0,45.0,44.0,25.0
732,13.0,58.0,43.0,13.0
733,1.0,0.0,35.0,35.0
734,0.0,15.0,11.0,11.0
736,0.0,0.0,0.0,0.0
736,6.0,22.0,9.0,6.0
737,6.0,15.0,5.0,6.0
738,18.0,45.0,31.0,18.0
739,2.0,11.0,17.0,11.0
740,2.0,11.0,13.0,2.0
741,2.0,6.0,0.0,0.0
742,0.0,1.0,1.0,0.0
743,0.0,4.0,1.0,1.0
744,5.0,67.0,17.0,17.0
745,12.0,11.0,7.0,12.0
746,10.0,29.0,15.0,29.0
747,27.0,53.0,35.0,53.0
748,30.0,54.0,29.0,54.0
749,28.0,70.0,48.0,70.0
750,17.0,36.0,27.0,17.0
751,34.0,58.0,36.0,34.0
752,11.0,27.0,24.0,24.0
753,14.0,60.0,57.0,60.0
754,28.0,61.0,41.0,41.0
755,0.0,6.0,10.0,10.0
756,3.0,10.0,6.0,10.0
757,8.0,3.0,5.0,8.0
758,5.0,2.0,2.0,2.0
759,2.0,2.0,5.0,2.0
760,2.0,5.0,3.0,2.0
761,8.0,20.0,5.0,5.0
762,4.0,9.0,5.0,9.0
763,4.0,7.0,8.0,4.0
764,1.0,0.0,2.0,2.0
765,2.0,2.0,1.0,2.0
766,0.0,0.0,0.0,0.0
767,0.0,0.0,0.0,0.0
768,1.0,8.0,8.0,8.0
769,0.0,1.0,4.0,4.0
770,7.0,5.0,4.0,4.0
771,0.0,3.0,5.0,5.0
772,0.0,2.0,1.0,2.0

