,12-28-2019,1-28-2020,2-28-2020,2-28-2022
332,167.0,158.0,73.0,158.0
333,207.0,149.0,70.0,207.0
334,5.0,7.0,0.0,0.0
335,9.0,3.0,1.0,1.0
336,23.0,18.0,4.0,23.0
337,4.0,15.0,2.0,2.0
338,9.0,10.0,3.0,3.0
339,32.0,32.0,6.0,32.0
340,13.0,15.0,0.0,13.0
341,7.0,0.0,0.0,0.0
342,9.0,10.0,2.0,10.0
343,0.0,3.0,1.0,0.0
344,27.0,19.0,9.0,19.0
345,43.0,44.0,14.0,43.0
346,41.0,32.0,4.0,41.0
347,92.0,86.0,20.0,86.0
348,29.0,32.0,4.0,32.0
349,46.0,54.0,14.0,46.0
350,36.0,52.0,4.0,4.0
351,92.0,61.0,22.0,22.0
352,22.0,31.0,3.0,22.0
353,40.0,64.0,12.0,12.0
354,38.0,58.0,18.0,18.0
355,58.0,49.0,11.0,11.0
356,61.0,83.0,21.0,61.0
357,32.0,31.0,3.0,3.0
358,43.0,41.0,7.0,43.0
359,102.0,90.0,26.0,90.0
360,67.0,53.0,13.0,53.0
361,36.0,40.0,11.0,36.0
362,16.0,26.0,1.0,1.0
363,55.0,37.0,10.0,37.0
364,26.0,45.0,8.0,26.0
365,23.0,34.0,5.0,34.0
366,19.0,28.0,6.0,19.0
367,60.0,49.0,3.0,60.0
368,26.0,27.0,7.0,26.0
369,42.0,48.0,8.0,48.0
370,38.0,33.0,1.0,38.0
371,30.0,49.0,5.0,49.0
372,39.0,49.0,14.0,39.0
373,88.0,92.0,23.0,92.0
374,48.0,28.0,8.0,8.0
375,30.0,27.0,2.0,2.0
376,31.0,36.0,2.0,31.0
377,61.0,39.0,9.0,39.0
378,42.0,40.0,9.0,9.0
379,23.0,18.0,3.0,18.0
380,44.0,38.0,6.0,44.0
381,30.0,26.0,4.0,30.0
382,20.0,9.0,2.0,20.0
383,12.0,11.0,4.0,4.0
384,6.0,5.0,1.0,5.0
385,22.0,12.0,2.0,22.0
386,5.0,6.0,6.0,6.0
387,11.0,21.0,3.0,3.0
389,0.0,0.0,0.0,0.0
389,15.0,13.0,2.0,13.0
390,11.0,8.0,2.0,8.0
391,7.0,17.0,2.0,2.0
392,46.0,49.0,10.0,49.0
393,1.0,1.0,1.0,1.0
394,9.0,0.0,0.0,9.0
395,3.0,1.0,0.0,0.0
396,2.0,5.0,1.0,1.0
397,0.0,4.0,0.0,0.0
398,4.0,4.0,2.0,4.0
399,28.0,28.0,5.0,28.0
400,0.0,3.0,0.0,0.0
401,8.0,12.0,5.0,5.0
402,0.0,1.0,2.0,1.0
403,13.0,10.0,0.0,0.0
404,1.0,3.0,1.0,1.0
405,28.0,24.0,9.0,9.0
406,19.0,20.0,5.0,5.0
407,36.0,17.0,9.0,36.0
408,27.0,41.0,4.0,4.0
409,21.0,20.0,5.0,21.0
410,23.0,21.0,7.0,7.0
411,4.0,3.0,0.0,4.0
412,19.0,9.0,1.0,1.0
413,10.0,28.0,7.0,7.0
414,7.0,9.0,0.0,7.0
415,7.0,11.0,0.0,0.0
416,43.0,38.0,6.0,6.0
417,16.0,24.0,6.0,6.0
418,0.0,0.0,0.0,0.0
419,2.0,9.0,2.0,9.0
420,132.0,174.0,48.0,174.0
421,62.0,75.0,4.0,62.0
422,41.0,35.0,11.0,41.0
423,43.0,40.0,11.0,11.0
424,37.0,45.0,8.0,45.0
425,61.0,52.0,17.0,17.0
426,91.0,106.0,22.0,91.0
427,12.0,12.0,2.0,12.0
428,46.0,48.0,15.0,48.0
429,6.0,8.0,1.0,6.0
430,56.0,65.0,15.0,56.0
431,2.0,1.0,0.0,2.0
432,48.0,50.0,2.0,48.0
433,51.0,35.0,17.0,35.0
434,52.0,63.0,16.0,52.0
435,64.0,45.0,11.0,64.0
436,3.0,5.0,0.0,5.0
437,1.0,17.0,6.0,6.0
438,1.0,5.0,0.0,5.0
439,1.0,4.0,1.0,1.0
440,4.0,8.0,3.0,3.0
441,0.0,0.0,0.0,0.0
442,0.0,0.0,0.0,0.0
443,0.0,0.0,0.0,0.0
444,2.0,10.0,0.0,0.0
445,4.0,1.0,2.0,4.0
446,1.0,3.0,1.0,1.0
447,0.0,1.0,0.0,0.0
448,6.0,8.0,1.0,8.0
449,7.0,6.0,0.0,7.0
450,24.0,10.0,2.0,2.0
451,31.0,28.0,9.0,28.0
452,6.0,12.0,4.0,6.0
453,43.0,51.0,12.0,12.0
454,30.0,52.0,4.0,52.0
455,26.0,33.0,16.0,33.0
456,6.0,8.0,1.0,1.0
457,16.0,32.0,11.0,32.0
458,14.0,17.0,4.0,14.0
459,1.0,1.0,1.0,1.0
460,3.0,15.0,1.0,15.0
461,3.0,3.0,4.0,3.0
462,1.0,6.0,2.0,2.0
463,7.0,7.0,1.0,7.0
464,1.0,4.0,1.0,1.0
465,3.0,3.0,1.0,3.0
466,2.0,4.0,1.0,1.0
467,5.0,8.0,1.0,1.0
468,1.0,5.0,1.0,1.0
469,9.0,3.0,2.0,3.0
470,11.0,3.0,2.0,11.0
471,9.0,9.0,2.0,9.0
472,3.0,12.0,1.0,3.0
473,24.0,22.0,5.0,22.0
474,6.0,6.0,5.0,5.0
475,1.0,1.0,0.0,1.0
476,3.0,1.0,0.0,1.0
477,0.0,0.0,0.0,0.0
478,9.0,9.0,3.0,3.0
479,16.0,14.0,2.0,2.0
480,1.0,3.0,1.0,1.0
481,4.0,3.0,1.0,1.0
482,12.0,12.0,2.0,12.0
483,0.0,6.0,1.0,6.0
484,0.0,3.0,0.0,0.0
485,1.0,5.0,0.0,0.0
486,5.0,0.0,0.0,0.0
487,5.0,2.0,2.0,5.0
488,46.0,72.0,7.0,46.0
489,61.0,70.0,11.0,11.0
490,34.0,44.0,10.0,10.0
491,29.0,21.0,9.0,9.0
492,113.0,63.0,8.0,8.0
493,31.0,24.0,10.0,24.0
494,23.0,30.0,5.0,5.0
495,2.0,9.0,0.0,2.0
496,40.0,50.0,15.0,40.0
497,4.0,4.0,1.0,4.0
498,42.0,41.0,7.0,42.0
499,39.0,46.0,5.0,39.0
500,18.0,17.0,1.0,1.0
501,28.0,20.0,7.0,28.0
502,20.0,23.0,2.0,20.0
503,36.0,47.0,7.0,36.0
504,40.0,98.0,20.0,40.0
505,21.0,19.0,10.0,21.0
506,90.0,82.0,35.0,35.0
507,41.0,43.0,9.0,9.0
508,44.0,58.0,11.0,44.0
509,35.0,66.0,13.0,66.0
510,46.0,33.0,4.0,33.0
511,46.0,54.0,17.0,17.0
512,86.0,75.0,25.0,25.0
513,7.0,4.0,1.0,4.0
514,3.0,8.0,1.0,8.0
515,13.0,12.0,2.0,13.0
516,12.0,14.0,5.0,12.0
517,26.0,41.0,7.0,7.0
518,24.0,14.0,2.0,14.0
519,19.0,16.0,7.0,19.0
520,10.0,8.0,2.0,10.0
521,33.0,27.0,3.0,3.0
522,41.0,34.0,12.0,34.0
523,5.0,10.0,1.0,5.0
524,7.0,7.0,0.0,7.0
525,7.0,9.0,0.0,0.0
526,8.0,11.0,3.0,11.0
527,45.0,45.0,11.0,45.0
528,25.0,26.0,1.0,25.0
529,11.0,6.0,1.0,1.0
530,48.0,35.0,8.0,35.0
531,17.0,10.0,1.0,10.0
532,51.0,47.0,20.0,51.0
533,38.0,39.0,4.0,4.0
534,34.0,23.0,11.0,23.0
535,12.0,20.0,4.0,12.0
536,11.0,17.0,1.0,1.0
537,32.0,22.0,8.0,32.0
538,16.0,11.0,1.0,11.0
539,0.0,19.0,3.0,19.0
540,11.0,12.0,2.0,11.0
541,12.0,6.0,0.0,0.0
542,20.0,15.0,2.0,15.0
543,49.0,21.0,12.0,21.0
544,96.0,54.0,14.0,96.0
545,15.0,17.0,11.0,15.0
546,70.0,63.0,19.0,70.0
547,12.0,7.0,5.0,7.0
548,16.0,18.0,5.0,5.0
549,21.0,26.0,4.0,26.0
550,16.0,19.0,3.0,3.0
551,40.0,21.0,5.0,21.0
552,19.0,18.0,4.0,4.0
553,5.0,9.0,0.0,5.0
554,9.0,11.0,4.0,9.0
555,11.0,10.0,0.0,11.0
556,8.0,7.0,2.0,7.0
557,16.0,14.0,2.0,2.0
558,9.0,6.0,1.0,6.0
559,11.0,8.0,2.0,11.0
560,23.0,23.0,2.0,23.0
561,27.0,15.0,3.0,27.0
562,7.0,13.0,3.0,3.0
563,20.0,32.0,4.0,20.0
564,22.0,19.0,8.0,8.0
565,11.0,13.0,1.0,13.0
566,19.0,25.0,1.0,1.0
567,13.0,12.0,5.0,13.0
568,18.0,25.0,5.0,25.0
569,13.0,13.0,2.0,2.0
570,13.0,27.0,7.0,7.0
571,0.0,3.0,2.0,2.0
572,8.0,5.0,3.0,3.0
573,5.0,9.0,0.0,0.0
574,2.0,3.0,0.0,0.0
575,10.0,2.0,2.0,10.0
576,19.0,1.0,0.0,1.0
577,2.0,6.0,3.0,3.0
578,1.0,0.0,0.0,0.0
579,10.0,9.0,1.0,10.0
580,22.0,32.0,6.0,22.0
581,60.0,59.0,11.0,11.0
582,1.0,3.0,0.0,3.0
583,30.0,24.0,5.0,24.0
584,25.0,22.0,3.0,25.0
585,10.0,11.0,4.0,10.0
586,2.0,4.0,1.0,1.0
587,14.0,10.0,2.0,14.0
588,15.0,4.0,0.0,4.0
589,35.0,40.0,7.0,35.0
590,10.0,17.0,1.0,1.0
591,7.0,14.0,0.0,0.0
592,15.0,38.0,2.0,38.0
593,33.0,16.0,10.0,33.0
594,3.0,0.0,1.0,1.0
595,33.0,20.0,8.0,8.0
596,19.0,16.0,3.0,16.0
597,2.0,5.0,0.0,2.0
598,5.0,24.0,1.0,24.0
599,2.0,6.0,0.0,6.0
600,0.0,0.0,0.0,0.0
601,7.0,12.0,0.0,12.0
602,0.0,1.0,0.0,0.0
603,7.0,5.0,0.0,7.0
604,28.0,34.0,2.0,2.0
605,8.0,7.0,0.0,8.0
606,4.0,4.0,0.0,4.0
607,3.0,2.0,0.0,0.0
608,0.0,0.0,0.0,0.0
609,5.0,2.0,1.0,1.0
610,10.0,21.0,3.0,10.0
611,1.0,0.0,1.0,0.0
612,4.0,4.0,4.0,4.0
613,18.0,15.0,3.0,15.0
614,0.0,0.0,0.0,0.0
615,6.0,13.0,2.0,13.0
616,12.0,17.0,7.0,17.0
617,92.0,97.0,3.0,92.0
618,5.0,5.0,1.0,5.0
619,17.0,10.0,2.0,10.0
620,3.0,5.0,1.0,5.0
621,30.0,29.0,10.0,10.0
622,5.0,5.0,5.0,5.0
623,25.0,23.0,4.0,25.0
624,7.0,10.0,0.0,7.0
625,0.0,0.0,0.0,0.0
626,10.0,13.0,4.0,4.0
627,15.0,6.0,0.0,15.0
628,23.0,18.0,4.0,4.0
629,19.0,17.0,0.0,0.0
630,14.0,23.0,4.0,23.0
631,20.0,26.0,2.0,26.0
632,6.0,4.0,0.0,4.0
633,17.0,19.0,2.0,2.0
634,4.0,15.0,0.0,0.0
635,50.0,65.0,15.0,15.0
636,17.0,24.0,5.0,17.0
637,64.0,79.0,14.0,79.0
638,41.0,56.0,25.0,56.0
639,36.0,62.0,11.0,62.0
640,88.0,101.0,12.0,101.0
641,13.0,28.0,3.0,28.0
642,86.0,91.0,24.0,86.0
643,40.0,38.0,9.0,38.0
644,58.0,62.0,10.0,10.0
645,81.0,96.0,30.0,30.0
646,1.0,3.0,0.0,1.0
647,4.0,2.0,2.0,4.0
648,4.0,6.0,4.0,4.0
649,2.0,1.0,0.0,2.0
650,29.0,21.0,1.0,21.0
651,1.0,5.0,2.0,1.0
652,1.0,0.0,1.0,0.0
653,7.0,3.0,3.0,3.0
654,3.0,5.0,2.0,2.0
655,2.0,4.0,0.0,0.0
656,2.0,8.0,2.0,8.0
657,1.0,1.0,0.0,1.0
658,31.0,56.0,15.0,31.0
659,67.0,45.0,13.0,13.0
660,60.0,42.0,14.0,14.0
661,32.0,96.0,16.0,96.0
662,123.0,57.0,28.0,123.0
663,67.0,85.0,7.0,85.0
664,38.0,34.0,13.0,38.0
665,54.0,58.0,9.0,9.0
666,81.0,100.0,29.0,29.0
667,10.0,12.0,1.0,12.0
668,70.0,25.0,10.0,10.0
669,21.0,12.0,4.0,4.0
670,10.0,5.0,1.0,1.0
671,4.0,6.0,0.0,4.0
672,30.0,17.0,1.0,17.0
673,22.0,46.0,7.0,22.0
674,31.0,35.0,11.0,31.0
675,19.0,23.0,4.0,23.0
676,20.0,15.0,5.0,20.0
677,37.0,27.0,6.0,27.0
678,13.0,21.0,0.0,0.0
679,41.0,38.0,13.0,41.0
680,10.0,7.0,3.0,7.0
681,17.0,8.0,1.0,17.0
682,3.0,31.0,4.0,31.0
683,13.0,11.0,0.0,13.0
684,9.0,15.0,0.0,9.0
685,5.0,7.0,1.0,7.0
686,5.0,6.0,0.0,0.0
687,3.0,2.0,0.0,2.0
688,17.0,23.0,3.0,23.0
689,0.0,6.0,0.0,0.0
690,3.0,4.0,0.0,4.0
691,20.0,17.0,7.0,17.0
692,0.0,0.0,0.0,0.0
693,10.0,8.0,1.0,8.0
694,6.0,9.0,2.0,2.0
695,10.0,76.0,0.0,76.0
696,8.0,11.0,0.0,11.0
697,8.0,6.0,3.0,3.0
698,13.0,7.0,3.0,13.0
699,23.0,20.0,3.0,20.0
700,3.0,4.0,1.0,4.0
701,1.0,1.0,0.0,0.0
702,21.0,20.0,5.0,20.0
703,19.0,11.0,2.0,2.0
704,10.0,8.0,0.0,0.0
705,7.0,11.0,1.0,1.0
706,25.0,32.0,3.0,32.0
707,17.0,13.0,1.0,1.0
708,3.0,6.0,0.0,0.0
709,1.0,1.0,1.0,1.0
710,5.0,3.0,0.0,5.0
711,10.0,20.0,0.0,10.0
712,22.0,12.0,4.0,12.0
713,33.0,34.0,6.0,6.0
714,15.0,20.0,3.0,15.0
715,3.0,5.0,2.0,2.0
716,37.0,28.0,5.0,5.0
717,39.0,27.0,5.0,39.0
718,5.0,8.0,3.0,3.0
719,13.0,11.0,2.0,13.0
720,119.0,99.0,25.0,99.0
722,0.0,0.0,0.0,0.0
722,99.0,97.0,31.0,31.0
723,36.0,29.0,3.0,36.0
724,106.0,82.0,20.0,106.0
725,39.0,24.0,5.0,24.0
726,31.0,29.0,9.0,29.0
727,12.0,18.0,4.0,18.0
728,28.0,28.0,9.0,28.0
729,8.0,15.0,5.0,5.0
730,18.0,21.0,6.0,18.0
731,31.0,41.0,12.0,31.0
732,9.0,14.0,1.0,9.0
733,11.0,19.0,2.0,2.0
734,2.0,24.0,3.0,3.0
736,0.0,0.0,0.0,0.0
736,1.0,13.0,1.0,1.0
737,20.0,9.0,0.0,20.0
738,47.0,39.0,7.0,47.0
739,28.0,24.0,1.0,24.0
740,18.0,10.0,1.0,18.0
741,24.0,21.0,1.0,1.0
742,2.0,2.0,0.0,2.0
743,2.0,9.0,2.0,2.0
744,52.0,72.0,12.0,12.0
745,16.0,15.0,5.0,16.0
746,40.0,43.0,5.0,43.0
747,49.0,52.0,11.0,52.0
748,32.0,49.0,14.0,49.0
749,47.0,45.0,7.0,45.0
750,22.0,30.0,5.0,22.0
751,50.0,57.0,13.0,50.0
752,42.0,49.0,15.0,15.0
753,62.0,71.0,18.0,71.0
754,55.0,56.0,17.0,17.0
755,4.0,5.0,0.0,0.0
756,4.0,5.0,2.0,5.0
757,6.0,3.0,0.0,6.0
758,2.0,5.0,0.0,0.0
759,2.0,0.0,0.0,0.0
760,7.0,14.0,2.0,7.0
761,11.0,4.0,1.0,1.0
762,5.0,5.0,0.0,5.0
763,16.0,11.0,0.0,16.0
764,0.0,5.0,0.0,0.0
765,2.0,0.0,0.0,0.0
766,0.0,0.0,0.0,0.0
767,1.0,1.0,0.0,1.0
768,17.0,3.0,0.0,0.0
769,14.0,12.0,4.0,4.0
770,23.0,15.0,1.0,1.0
771,2.0,4.0,1.0,1.0
772,4.0,8.0,0.0,8.0

