,3-28-2018,4-28-2018,5-28-2018,4-28-2021
399,14.0,17.0,9.0,14.0
400,2.0,5.0,3.0,2.0
401,16.0,16.0,7.0,7.0
402,1.0,3.0,1.0,3.0
403,0.0,2.0,3.0,3.0
404,5.0,5.0,0.0,5.0
405,52.0,39.0,13.0,13.0
406,24.0,25.0,11.0,11.0
407,24.0,33.0,16.0,24.0
408,37.0,52.0,15.0,15.0
409,9.0,11.0,15.0,9.0
410,12.0,21.0,5.0,5.0
411,13.0,16.0,9.0,13.0
412,7.0,11.0,10.0,10.0
413,26.0,20.0,13.0,13.0
414,19.0,21.0,11.0,19.0
415,3.0,7.0,2.0,2.0
416,31.0,40.0,20.0,20.0
417,6.0,6.0,2.0,2.0
418,7.0,5.0,1.0,7.0
419,5.0,3.0,2.0,3.0
420,83.0,116.0,56.0,116.0
421,41.0,42.0,28.0,41.0
422,37.0,32.0,20.0,37.0
423,43.0,31.0,10.0,10.0
424,32.0,31.0,10.0,31.0
425,62.0,66.0,38.0,38.0
426,67.0,81.0,38.0,67.0
427,9.0,9.0,6.0,9.0
428,37.0,48.0,7.0,48.0
429,24.0,22.0,10.0,24.0
430,76.0,45.0,32.0,76.0
431,3.0,5.0,1.0,3.0
432,8.0,7.0,4.0,8.0
433,39.0,52.0,29.0,52.0
434,89.0,58.0,16.0,89.0
435,15.0,14.0,9.0,15.0
436,20.0,35.0,9.0,35.0
437,10.0,16.0,7.0,7.0
438,1.0,5.0,0.0,5.0
439,6.0,5.0,1.0,1.0
440,3.0,2.0,6.0,6.0
441,0.0,0.0,0.0,0.0
442,1.0,0.0,0.0,1.0
443,2.0,2.0,1.0,1.0
444,4.0,17.0,3.0,3.0
445,0.0,2.0,1.0,0.0
446,1.0,2.0,0.0,0.0
447,1.0,2.0,1.0,1.0
448,6.0,6.0,3.0,6.0
449,8.0,9.0,2.0,8.0
450,30.0,28.0,14.0,14.0
451,13.0,16.0,10.0,16.0
452,5.0,8.0,10.0,5.0
453,12.0,27.0,13.0,13.0
454,32.0,34.0,9.0,34.0
455,12.0,8.0,1.0,8.0
456,9.0,8.0,7.0,7.0
457,16.0,26.0,0.0,26.0
458,10.0,28.0,8.0,10.0
459,1.0,4.0,0.0,0.0
460,12.0,10.0,0.0,10.0
461,0.0,0.0,0.0,0.0
462,1.0,2.0,0.0,0.0
463,1.0,5.0,0.0,5.0
464,2.0,3.0,1.0,1.0
465,1.0,1.0,0.0,1.0
466,2.0,2.0,0.0,0.0
467,9.0,10.0,9.0,9.0
468,1.0,1.0,0.0,0.0
469,7.0,2.0,1.0,2.0
470,3.0,3.0,2.0,3.0
471,5.0,3.0,2.0,5.0
472,31.0,6.0,3.0,31.0
473,5.0,9.0,3.0,9.0
474,3.0,1.0,1.0,1.0
475,11.0,3.0,4.0,3.0
476,3.0,5.0,2.0,5.0
477,0.0,0.0,0.0,0.0
478,7.0,7.0,1.0,1.0
479,6.0,8.0,4.0,4.0
480,1.0,4.0,1.0,1.0
481,0.0,5.0,0.0,0.0
482,10.0,17.0,6.0,10.0
483,1.0,4.0,1.0,4.0
484,3.0,5.0,2.0,2.0
485,3.0,4.0,2.0,2.0
486,2.0,2.0,2.0,2.0
487,1.0,3.0,2.0,1.0
488,75.0,63.0,30.0,75.0
489,48.0,38.0,23.0,23.0
490,57.0,57.0,22.0,22.0
491,21.0,22.0,11.0,11.0
492,126.0,111.0,58.0,58.0
493,32.0,35.0,8.0,35.0
494,18.0,26.0,17.0,17.0
495,7.0,8.0,4.0,7.0
496,35.0,45.0,17.0,35.0
497,14.0,15.0,4.0,14.0
498,43.0,44.0,24.0,43.0
499,26.0,50.0,19.0,26.0
500,12.0,11.0,3.0,3.0
501,19.0,29.0,18.0,19.0
502,18.0,12.0,8.0,18.0
503,48.0,44.0,20.0,48.0
504,79.0,80.0,36.0,79.0
505,20.0,25.0,9.0,20.0
506,82.0,102.0,46.0,46.0
507,40.0,40.0,30.0,30.0
508,52.0,63.0,35.0,52.0
509,58.0,72.0,36.0,72.0
510,43.0,36.0,6.0,36.0
511,44.0,73.0,21.0,21.0
512,78.0,56.0,32.0,32.0
513,11.0,9.0,1.0,9.0
514,3.0,16.0,2.0,16.0
515,5.0,9.0,7.0,5.0
516,83.0,37.0,7.0,83.0
517,20.0,38.0,6.0,6.0
518,7.0,12.0,0.0,12.0
519,8.0,19.0,3.0,8.0
520,11.0,12.0,8.0,11.0
521,22.0,34.0,17.0,17.0
522,82.0,39.0,15.0,39.0
523,11.0,11.0,5.0,11.0
524,12.0,10.0,3.0,12.0
525,7.0,8.0,3.0,3.0
526,19.0,22.0,6.0,22.0
527,43.0,45.0,24.0,45.0
528,32.0,24.0,8.0,32.0
529,15.0,7.0,4.0,4.0
530,49.0,46.0,22.0,46.0
531,8.0,4.0,2.0,4.0
532,49.0,44.0,13.0,49.0
533,35.0,35.0,8.0,8.0
534,25.0,24.0,8.0,24.0
535,16.0,13.0,6.0,16.0
536,36.0,48.0,27.0,27.0
537,26.0,30.0,16.0,26.0
538,14.0,13.0,8.0,13.0
539,8.0,6.0,6.0,6.0
540,11.0,16.0,3.0,11.0
541,5.0,15.0,6.0,6.0
542,7.0,12.0,6.0,12.0
543,31.0,23.0,5.0,23.0
544,68.0,54.0,21.0,68.0
545,12.0,21.0,13.0,12.0
546,88.0,86.0,45.0,88.0
547,4.0,13.0,6.0,13.0
548,13.0,12.0,6.0,6.0
549,8.0,13.0,4.0,13.0
550,14.0,10.0,9.0,9.0
551,25.0,14.0,5.0,14.0
552,5.0,3.0,1.0,1.0
553,10.0,15.0,3.0,10.0
554,8.0,10.0,2.0,8.0
555,9.0,8.0,6.0,9.0
556,11.0,14.0,2.0,14.0
557,8.0,18.0,9.0,9.0
558,7.0,7.0,8.0,7.0
559,7.0,8.0,5.0,7.0
560,26.0,23.0,9.0,23.0
561,12.0,8.0,4.0,12.0
562,15.0,19.0,8.0,8.0
563,21.0,27.0,7.0,21.0
564,22.0,27.0,7.0,7.0
565,9.0,10.0,1.0,10.0
566,22.0,19.0,8.0,8.0
567,6.0,16.0,8.0,6.0
568,23.0,21.0,6.0,21.0
569,9.0,20.0,8.0,8.0
570,33.0,37.0,14.0,14.0
571,16.0,14.0,2.0,2.0
572,5.0,6.0,4.0,4.0
573,13.0,16.0,1.0,1.0
574,0.0,7.0,2.0,2.0
575,5.0,12.0,6.0,5.0
576,8.0,9.0,0.0,9.0
577,8.0,4.0,2.0,2.0
578,1.0,5.0,1.0,1.0
579,9.0,4.0,0.0,9.0
580,12.0,29.0,16.0,12.0
581,46.0,58.0,26.0,26.0
582,2.0,4.0,0.0,4.0
583,29.0,24.0,10.0,24.0
584,14.0,17.0,13.0,14.0
585,9.0,9.0,3.0,9.0
586,2.0,3.0,0.0,0.0
587,7.0,9.0,8.0,7.0
588,3.0,5.0,3.0,5.0
589,19.0,38.0,15.0,19.0
590,23.0,18.0,11.0,11.0
591,13.0,10.0,9.0,9.0
592,27.0,27.0,25.0,27.0
593,30.0,49.0,12.0,30.0
594,0.0,9.0,2.0,2.0
595,23.0,36.0,12.0,12.0
596,6.0,9.0,4.0,9.0
597,0.0,0.0,0.0,0.0
598,13.0,24.0,5.0,24.0
599,8.0,13.0,6.0,13.0
600,0.0,0.0,0.0,0.0
601,11.0,14.0,6.0,14.0
602,1.0,5.0,2.0,2.0
603,4.0,8.0,1.0,4.0
604,13.0,2.0,8.0,8.0
605,7.0,6.0,1.0,7.0
606,5.0,7.0,6.0,5.0
607,1.0,3.0,0.0,0.0
608,0.0,0.0,1.0,0.0
609,3.0,5.0,2.0,2.0
610,0.0,0.0,0.0,0.0
611,0.0,3.0,1.0,3.0
612,4.0,7.0,0.0,7.0
613,64.0,41.0,15.0,41.0
614,0.0,0.0,0.0,0.0
615,6.0,8.0,3.0,8.0
616,21.0,9.0,4.0,9.0
617,68.0,82.0,28.0,68.0
618,4.0,8.0,3.0,4.0
619,15.0,7.0,7.0,7.0
620,8.0,13.0,2.0,13.0
621,5.0,9.0,3.0,3.0
622,1.0,11.0,5.0,5.0
623,20.0,27.0,20.0,20.0
624,9.0,6.0,4.0,9.0
625,0.0,0.0,0.0,0.0
626,2.0,3.0,5.0,5.0
627,3.0,9.0,1.0,3.0
628,20.0,20.0,8.0,8.0
629,21.0,23.0,20.0,20.0
630,5.0,8.0,2.0,8.0
631,4.0,9.0,7.0,9.0
632,6.0,5.0,4.0,5.0
633,18.0,30.0,5.0,5.0
634,10.0,16.0,7.0,7.0
635,65.0,44.0,20.0,20.0
636,24.0,17.0,14.0,24.0
637,45.0,46.0,23.0,46.0
638,43.0,48.0,15.0,48.0
639,29.0,38.0,16.0,38.0
640,64.0,72.0,29.0,72.0
641,22.0,16.0,8.0,16.0
642,81.0,83.0,32.0,81.0
643,39.0,59.0,18.0,59.0
644,52.0,63.0,29.0,29.0
645,40.0,64.0,24.0,24.0
646,5.0,4.0,0.0,5.0
647,9.0,4.0,4.0,9.0
648,4.0,2.0,1.0,1.0
649,1.0,0.0,1.0,1.0
650,10.0,8.0,1.0,8.0
651,0.0,2.0,3.0,0.0
652,2.0,2.0,0.0,2.0
653,4.0,8.0,1.0,1.0
654,5.0,7.0,8.0,8.0
655,4.0,5.0,2.0,2.0
656,4.0,1.0,2.0,1.0
657,1.0,2.0,4.0,1.0
658,49.0,34.0,20.0,49.0
659,63.0,63.0,20.0,20.0
660,41.0,49.0,35.0,35.0
661,77.0,71.0,31.0,71.0
662,93.0,120.0,39.0,93.0
663,59.0,46.0,12.0,46.0
664,46.0,52.0,18.0,46.0
665,36.0,52.0,22.0,22.0
666,97.0,80.0,35.0,35.0
667,10.0,12.0,0.0,12.0
668,93.0,45.0,27.0,27.0
669,15.0,23.0,4.0,4.0
670,23.0,35.0,8.0,8.0
671,5.0,4.0,4.0,5.0
672,16.0,15.0,3.0,15.0
673,31.0,39.0,22.0,31.0
674,48.0,42.0,23.0,48.0
675,13.0,22.0,10.0,22.0
676,24.0,21.0,14.0,24.0
677,50.0,42.0,26.0,42.0
678,23.0,16.0,15.0,15.0
679,14.0,35.0,10.0,14.0
680,24.0,24.0,2.0,24.0
681,41.0,41.0,16.0,41.0
682,17.0,9.0,5.0,9.0
683,28.0,26.0,4.0,28.0
684,18.0,13.0,3.0,18.0
685,3.0,0.0,0.0,0.0
686,7.0,13.0,7.0,7.0
687,21.0,20.0,2.0,20.0
688,11.0,17.0,6.0,17.0
689,6.0,0.0,2.0,6.0
690,8.0,6.0,3.0,6.0
691,22.0,59.0,25.0,59.0
692,5.0,3.0,1.0,5.0
693,7.0,8.0,0.0,8.0
694,3.0,16.0,2.0,2.0
695,14.0,16.0,6.0,16.0
696,12.0,11.0,5.0,11.0
697,12.0,17.0,1.0,1.0
698,20.0,18.0,5.0,20.0
699,23.0,22.0,11.0,22.0
700,6.0,4.0,3.0,4.0
701,7.0,3.0,0.0,0.0
702,17.0,12.0,8.0,12.0
703,15.0,16.0,8.0,8.0
704,14.0,12.0,3.0,3.0
705,23.0,32.0,14.0,14.0
706,42.0,29.0,8.0,29.0
707,21.0,22.0,8.0,8.0
708,11.0,11.0,3.0,3.0
709,4.0,2.0,1.0,4.0
710,0.0,2.0,1.0,0.0
711,13.0,24.0,6.0,13.0
712,9.0,12.0,2.0,12.0
713,26.0,31.0,5.0,5.0
714,15.0,20.0,6.0,15.0
715,9.0,7.0,7.0,7.0
716,39.0,17.0,17.0,17.0
717,26.0,34.0,14.0,26.0
718,11.0,14.0,2.0,2.0
719,21.0,37.0,4.0,21.0
720,76.0,91.0,33.0,91.0
722,0.0,0.0,0.0,0.0
722,72.0,87.0,39.0,39.0
723,13.0,18.0,6.0,13.0
724,49.0,77.0,23.0,49.0
725,22.0,28.0,9.0,28.0
726,25.0,16.0,9.0,16.0
727,28.0,43.0,17.0,43.0
728,74.0,83.0,29.0,74.0
729,8.0,4.0,0.0,0.0
730,4.0,5.0,6.0,4.0
731,48.0,50.0,23.0,48.0
732,22.0,28.0,13.0,22.0
733,2.0,1.0,0.0,0.0
734,14.0,18.0,7.0,7.0
736,0.0,0.0,0.0,0.0
736,26.0,12.0,5.0,26.0
737,18.0,6.0,3.0,18.0
738,34.0,30.0,14.0,34.0
739,16.0,17.0,3.0,17.0
740,10.0,19.0,5.0,10.0
741,4.0,12.0,0.0,0.0
742,2.0,1.0,0.0,2.0
743,1.0,4.0,2.0,2.0
744,44.0,40.0,26.0,26.0
745,13.0,24.0,9.0,13.0
746,22.0,16.0,7.0,16.0
747,59.0,73.0,25.0,73.0
748,29.0,23.0,21.0,23.0
749,65.0,68.0,33.0,68.0
750,31.0,46.0,20.0,31.0
751,56.0,47.0,38.0,56.0
752,27.0,62.0,14.0,14.0
753,119.0,102.0,22.0,102.0
754,50.0,52.0,23.0,23.0
755,8.0,7.0,6.0,6.0
756,9.0,3.0,6.0,3.0
757,6.0,10.0,4.0,6.0
758,2.0,15.0,3.0,3.0
759,2.0,3.0,0.0,3.0
760,5.0,11.0,0.0,5.0
761,11.0,22.0,5.0,5.0
762,6.0,3.0,1.0,3.0
763,9.0,7.0,5.0,9.0
764,5.0,2.0,2.0,2.0
765,3.0,1.0,2.0,1.0
766,4.0,3.0,0.0,0.0
767,0.0,0.0,0.0,0.0
768,11.0,6.0,2.0,2.0
769,3.0,4.0,2.0,2.0
770,6.0,9.0,1.0,1.0
771,3.0,2.0,2.0,2.0
772,2.0,2.0,3.0,2.0

