,1-28-2019,2-28-2019,3-28-2019,9-28-2021
138,40.0,94.0,115.0,115.0
139,17.0,36.0,57.0,57.0
140,30.0,74.0,102.0,30.0
141,40.0,86.0,114.0,40.0
142,66.0,151.0,245.0,151.0
143,4.0,4.0,9.0,9.0
144,0.0,6.0,2.0,2.0
145,8.0,29.0,35.0,29.0
146,9.0,22.0,33.0,33.0
147,2.0,9.0,17.0,9.0
148,5.0,19.0,24.0,19.0
149,15.0,24.0,30.0,15.0
150,2.0,13.0,9.0,2.0
151,2.0,5.0,13.0,5.0
152,0.0,6.0,4.0,0.0
153,1.0,7.0,11.0,7.0
154,21.0,42.0,32.0,42.0
155,1.0,9.0,12.0,1.0
156,58.0,21.0,49.0,58.0
157,29.0,60.0,46.0,29.0
158,8.0,20.0,12.0,20.0
159,11.0,25.0,32.0,32.0
160,26.0,54.0,88.0,54.0
161,2.0,3.0,8.0,8.0
162,8.0,28.0,32.0,28.0
163,17.0,38.0,47.0,38.0
164,29.0,69.0,49.0,29.0
165,24.0,59.0,61.0,24.0
166,26.0,51.0,64.0,26.0
167,12.0,25.0,38.0,25.0
168,26.0,63.0,70.0,26.0
169,3.0,10.0,22.0,10.0
170,22.0,85.0,99.0,99.0
171,18.0,54.0,51.0,18.0
172,19.0,37.0,53.0,19.0
173,43.0,84.0,89.0,89.0
174,3.0,16.0,31.0,31.0
175,10.0,25.0,32.0,10.0
176,7.0,25.0,17.0,17.0
177,3.0,14.0,22.0,3.0
178,3.0,10.0,13.0,10.0
179,10.0,33.0,23.0,23.0
180,26.0,9.0,63.0,26.0
181,11.0,22.0,35.0,11.0
182,1.0,3.0,1.0,1.0
183,0.0,2.0,6.0,6.0
184,1.0,12.0,23.0,12.0
185,3.0,8.0,9.0,8.0
186,3.0,8.0,8.0,8.0
187,3.0,5.0,2.0,3.0
188,0.0,8.0,3.0,3.0
189,1.0,4.0,5.0,1.0
190,1.0,6.0,3.0,6.0
191,3.0,1.0,1.0,1.0
192,1.0,1.0,0.0,1.0
193,0.0,2.0,3.0,0.0
194,3.0,4.0,11.0,3.0
195,1.0,1.0,2.0,1.0
196,21.0,29.0,62.0,21.0
197,4.0,7.0,11.0,4.0
198,9.0,14.0,15.0,14.0
199,4.0,4.0,12.0,12.0
200,4.0,10.0,22.0,10.0
201,3.0,9.0,9.0,9.0
202,3.0,11.0,15.0,11.0
203,8.0,14.0,16.0,14.0
204,0.0,4.0,8.0,8.0
205,4.0,7.0,9.0,4.0
206,9.0,30.0,42.0,9.0
207,3.0,10.0,9.0,3.0
208,5.0,3.0,7.0,3.0
209,0.0,3.0,5.0,3.0
210,1.0,3.0,6.0,1.0
211,3.0,4.0,7.0,4.0
212,5.0,18.0,9.0,9.0
213,2.0,6.0,6.0,2.0
214,4.0,10.0,12.0,12.0
215,1.0,4.0,7.0,4.0
216,2.0,8.0,8.0,2.0
217,0.0,2.0,5.0,5.0
218,118.0,210.0,274.0,274.0
219,16.0,22.0,37.0,37.0
220,11.0,40.0,44.0,40.0
221,3.0,16.0,17.0,17.0
222,17.0,24.0,32.0,32.0
223,4.0,1.0,75.0,75.0
224,17.0,36.0,41.0,41.0
225,10.0,21.0,30.0,30.0
226,39.0,78.0,102.0,39.0
227,22.0,25.0,39.0,39.0
228,19.0,58.0,60.0,58.0
229,40.0,104.0,131.0,104.0
230,0.0,0.0,0.0,0.0
231,22.0,50.0,85.0,22.0
233,0.0,0.0,0.0,0.0
233,21.0,145.0,137.0,137.0
234,34.0,63.0,75.0,75.0
235,17.0,66.0,67.0,17.0
236,5.0,27.0,46.0,46.0
237,26.0,32.0,56.0,56.0
238,12.0,12.0,41.0,12.0
239,7.0,60.0,68.0,7.0
240,11.0,44.0,43.0,44.0
241,14.0,42.0,51.0,42.0
242,35.0,55.0,73.0,73.0
243,23.0,53.0,66.0,66.0
244,25.0,65.0,71.0,25.0
245,26.0,56.0,62.0,56.0
246,32.0,61.0,71.0,61.0
247,27.0,59.0,94.0,27.0
248,6.0,13.0,10.0,6.0
249,2.0,1.0,3.0,2.0
250,1.0,4.0,8.0,4.0
251,0.0,0.0,2.0,0.0
252,0.0,3.0,3.0,0.0
253,1.0,3.0,2.0,2.0
254,0.0,3.0,2.0,0.0
255,2.0,2.0,5.0,5.0
256,0.0,0.0,1.0,0.0
257,1.0,1.0,6.0,6.0
258,1.0,1.0,1.0,1.0
259,1.0,2.0,3.0,3.0
260,0.0,3.0,2.0,2.0
261,2.0,4.0,5.0,5.0
262,0.0,0.0,1.0,0.0
263,10.0,7.0,3.0,10.0
264,1.0,0.0,0.0,0.0
265,2.0,1.0,2.0,1.0
266,0.0,0.0,0.0,0.0
267,1.0,3.0,4.0,3.0
268,3.0,1.0,1.0,3.0
269,2.0,4.0,11.0,4.0
270,0.0,1.0,1.0,0.0
271,3.0,10.0,14.0,14.0
272,5.0,3.0,3.0,3.0
273,1.0,2.0,3.0,1.0
274,2.0,11.0,27.0,2.0
275,8.0,21.0,25.0,25.0
276,7.0,18.0,7.0,7.0
277,17.0,42.0,29.0,17.0
278,21.0,8.0,31.0,8.0
279,23.0,55.0,57.0,57.0
280,4.0,22.0,26.0,4.0
281,14.0,46.0,39.0,39.0
282,10.0,43.0,28.0,28.0
283,10.0,9.0,27.0,10.0
284,27.0,31.0,34.0,34.0
285,17.0,38.0,42.0,17.0
286,6.0,28.0,18.0,18.0
287,15.0,35.0,33.0,15.0
288,16.0,14.0,35.0,16.0
289,0.0,0.0,0.0,0.0
290,0.0,0.0,3.0,0.0
291,1.0,3.0,4.0,1.0
292,3.0,2.0,8.0,2.0
293,5.0,2.0,0.0,2.0
294,5.0,25.0,43.0,43.0
295,8.0,10.0,13.0,8.0
296,9.0,11.0,24.0,11.0
297,19.0,32.0,42.0,19.0
298,17.0,22.0,31.0,22.0
299,21.0,25.0,28.0,28.0
300,2.0,7.0,10.0,2.0
301,4.0,3.0,25.0,25.0
302,16.0,47.0,50.0,16.0
303,8.0,5.0,15.0,5.0
305,0.0,0.0,0.0,0.0
305,11.0,44.0,39.0,11.0
306,5.0,13.0,24.0,5.0
307,14.0,28.0,42.0,14.0
308,2.0,9.0,16.0,9.0
309,21.0,36.0,34.0,34.0
310,91.0,214.0,249.0,249.0
311,134.0,247.0,317.0,134.0
312,104.0,216.0,277.0,277.0
313,9.0,33.0,26.0,33.0
314,96.0,189.0,226.0,189.0
315,105.0,236.0,350.0,350.0
316,81.0,205.0,242.0,81.0
317,75.0,124.0,130.0,124.0
318,36.0,70.0,90.0,90.0
319,27.0,81.0,72.0,27.0
320,42.0,113.0,129.0,113.0
321,47.0,101.0,115.0,47.0
322,33.0,103.0,141.0,141.0
323,35.0,68.0,65.0,68.0
324,27.0,88.0,98.0,88.0
325,68.0,138.0,162.0,68.0
326,25.0,73.0,76.0,25.0
327,116.0,179.0,199.0,116.0
328,34.0,67.0,51.0,51.0
329,77.0,113.0,123.0,123.0
330,31.0,114.0,103.0,103.0
331,61.0,151.0,160.0,61.0
332,97.0,118.0,184.0,118.0
333,71.0,164.0,178.0,71.0
334,0.0,1.0,5.0,5.0
335,5.0,6.0,1.0,1.0
336,9.0,17.0,21.0,9.0
337,2.0,1.0,1.0,1.0
338,6.0,7.0,9.0,9.0
339,4.0,11.0,7.0,4.0
340,6.0,9.0,15.0,6.0
341,2.0,0.0,2.0,2.0
342,5.0,2.0,11.0,2.0
343,1.0,3.0,3.0,1.0
344,3.0,12.0,20.0,12.0
345,8.0,36.0,41.0,8.0
346,18.0,21.0,44.0,18.0
347,35.0,65.0,101.0,65.0
348,36.0,61.0,71.0,61.0
349,9.0,44.0,51.0,9.0
350,15.0,44.0,45.0,45.0
351,39.0,103.0,108.0,108.0
352,3.0,16.0,16.0,3.0
353,12.0,36.0,54.0,54.0
354,27.0,51.0,57.0,57.0
355,23.0,46.0,43.0,43.0
356,25.0,60.0,75.0,25.0
357,13.0,22.0,42.0,42.0
358,8.0,47.0,45.0,8.0
359,55.0,107.0,108.0,107.0
360,20.0,39.0,64.0,39.0
361,14.0,26.0,29.0,14.0
362,8.0,16.0,28.0,28.0
363,13.0,27.0,46.0,27.0
364,19.0,24.0,48.0,19.0
365,11.0,23.0,36.0,23.0
366,6.0,21.0,27.0,6.0
367,14.0,27.0,33.0,14.0
368,9.0,21.0,27.0,9.0
369,15.0,44.0,61.0,44.0
370,11.0,18.0,26.0,11.0
371,12.0,35.0,45.0,35.0
372,19.0,41.0,36.0,19.0
373,32.0,78.0,78.0,78.0
374,16.0,48.0,43.0,43.0
375,5.0,17.0,14.0,14.0
376,5.0,25.0,34.0,5.0
377,7.0,31.0,25.0,31.0
378,11.0,46.0,51.0,51.0
379,14.0,21.0,26.0,21.0
380,5.0,21.0,17.0,5.0
381,5.0,28.0,40.0,5.0
382,6.0,13.0,22.0,6.0
383,4.0,8.0,9.0,9.0
384,0.0,4.0,2.0,4.0
385,7.0,6.0,11.0,7.0
386,7.0,7.0,13.0,7.0
387,5.0,18.0,16.0,16.0
389,0.0,0.0,0.0,0.0
389,3.0,19.0,17.0,19.0
390,1.0,8.0,7.0,8.0
391,7.0,11.0,14.0,14.0
392,6.0,26.0,59.0,26.0
393,1.0,4.0,6.0,1.0
394,0.0,1.0,0.0,0.0
395,0.0,1.0,11.0,11.0
396,1.0,2.0,10.0,10.0
397,2.0,1.0,2.0,2.0
398,1.0,5.0,0.0,5.0
399,10.0,15.0,25.0,10.0
400,2.0,3.0,9.0,2.0
401,4.0,18.0,11.0,11.0
402,1.0,3.0,1.0,3.0
403,0.0,5.0,3.0,3.0
404,0.0,2.0,1.0,0.0
405,8.0,46.0,51.0,51.0
406,5.0,17.0,43.0,43.0
407,13.0,51.0,55.0,13.0
408,4.0,45.0,53.0,53.0
409,5.0,15.0,17.0,5.0
410,11.0,20.0,22.0,22.0
411,4.0,33.0,35.0,4.0
412,1.0,21.0,13.0,13.0
413,4.0,23.0,36.0,36.0
414,15.0,35.0,39.0,15.0
415,2.0,8.0,14.0,14.0
416,13.0,36.0,45.0,45.0
417,12.0,13.0,11.0,11.0
418,5.0,9.0,7.0,5.0
419,3.0,7.0,8.0,7.0
420,41.0,104.0,116.0,104.0
421,6.0,79.0,48.0,6.0
422,23.0,26.0,45.0,23.0
423,18.0,31.0,42.0,42.0
424,11.0,43.0,54.0,43.0
425,12.0,55.0,54.0,54.0
426,34.0,84.0,77.0,34.0
427,1.0,13.0,13.0,1.0
428,22.0,47.0,46.0,47.0
429,6.0,9.0,9.0,6.0
430,23.0,59.0,88.0,23.0
431,3.0,1.0,2.0,3.0
432,19.0,30.0,42.0,19.0
433,27.0,42.0,51.0,42.0
434,14.0,35.0,50.0,14.0
435,8.0,28.0,59.0,8.0
436,9.0,13.0,22.0,13.0
437,9.0,22.0,28.0,28.0
438,0.0,4.0,7.0,4.0
439,5.0,5.0,3.0,3.0
440,0.0,9.0,9.0,9.0
441,0.0,0.0,0.0,0.0
442,0.0,0.0,2.0,0.0
443,0.0,2.0,3.0,3.0
444,4.0,3.0,10.0,10.0
445,2.0,1.0,2.0,2.0
446,1.0,1.0,1.0,1.0
447,0.0,2.0,1.0,1.0
448,5.0,7.0,6.0,7.0
449,2.0,2.0,8.0,2.0
450,4.0,25.0,21.0,21.0
451,2.0,16.0,24.0,16.0
452,0.0,10.0,14.0,0.0
453,10.0,30.0,28.0,28.0
454,10.0,27.0,37.0,27.0
455,6.0,14.0,18.0,14.0
456,3.0,5.0,10.0,10.0
457,3.0,26.0,29.0,26.0
458,5.0,16.0,20.0,5.0
459,0.0,2.0,3.0,3.0
460,6.0,7.0,15.0,7.0
461,2.0,2.0,7.0,2.0
462,2.0,1.0,8.0,8.0
463,1.0,3.0,4.0,3.0
464,1.0,3.0,1.0,1.0
465,1.0,5.0,2.0,1.0
466,0.0,0.0,3.0,3.0
467,2.0,8.0,12.0,12.0
468,1.0,2.0,8.0,8.0
469,3.0,0.0,10.0,0.0
470,2.0,5.0,2.0,2.0
471,3.0,4.0,10.0,3.0
472,1.0,6.0,15.0,1.0
473,0.0,2.0,10.0,2.0
474,0.0,1.0,1.0,1.0
475,2.0,4.0,5.0,4.0
476,2.0,9.0,5.0,9.0
477,0.0,2.0,1.0,2.0
478,4.0,11.0,54.0,54.0
479,0.0,4.0,3.0,3.0
480,1.0,2.0,3.0,1.0
481,3.0,5.0,5.0,5.0
482,3.0,3.0,10.0,3.0
483,5.0,19.0,10.0,19.0
484,0.0,2.0,4.0,4.0
485,1.0,6.0,1.0,1.0
486,1.0,0.0,2.0,0.0
487,0.0,1.0,6.0,0.0
488,24.0,45.0,61.0,24.0
489,14.0,77.0,60.0,60.0
490,8.0,33.0,44.0,44.0
491,10.0,29.0,43.0,43.0
492,46.0,87.0,114.0,114.0
493,10.0,27.0,40.0,27.0
494,1.0,9.0,24.0,24.0
495,1.0,9.0,7.0,1.0
496,6.0,59.0,43.0,6.0
497,4.0,9.0,9.0,4.0
498,20.0,34.0,37.0,20.0
499,18.0,32.0,36.0,18.0
500,5.0,18.0,24.0,24.0
501,8.0,25.0,46.0,8.0
502,13.0,17.0,24.0,13.0
503,15.0,42.0,59.0,15.0
504,29.0,53.0,48.0,29.0
505,3.0,15.0,13.0,3.0
506,59.0,82.0,124.0,124.0
507,24.0,35.0,75.0,75.0
508,26.0,41.0,44.0,26.0
509,27.0,54.0,61.0,54.0
510,9.0,34.0,35.0,34.0
511,17.0,49.0,46.0,46.0
512,30.0,80.0,88.0,88.0
513,1.0,1.0,3.0,1.0
514,6.0,6.0,5.0,6.0
515,6.0,3.0,4.0,6.0
516,14.0,13.0,28.0,14.0
517,11.0,20.0,31.0,31.0
518,2.0,6.0,13.0,6.0
519,8.0,16.0,23.0,8.0
520,5.0,7.0,6.0,5.0
521,14.0,18.0,38.0,38.0
522,14.0,19.0,32.0,19.0
523,3.0,3.0,7.0,3.0
524,2.0,5.0,13.0,2.0
525,3.0,7.0,6.0,6.0
526,3.0,2.0,12.0,2.0
527,10.0,48.0,52.0,48.0
528,10.0,3.0,12.0,10.0
529,4.0,14.0,11.0,11.0
530,10.0,32.0,35.0,32.0
531,2.0,7.0,8.0,7.0
532,17.0,54.0,47.0,17.0
533,9.0,23.0,43.0,43.0
534,6.0,29.0,19.0,29.0
535,10.0,12.0,23.0,10.0
536,13.0,28.0,33.0,33.0
537,7.0,31.0,32.0,7.0
538,11.0,16.0,13.0,16.0
539,2.0,11.0,9.0,11.0
540,6.0,16.0,18.0,6.0
541,7.0,13.0,12.0,12.0
542,2.0,8.0,17.0,8.0
543,15.0,27.0,27.0,27.0
544,19.0,58.0,73.0,19.0
545,6.0,28.0,17.0,6.0
546,13.0,57.0,85.0,13.0
547,3.0,5.0,14.0,5.0
548,7.0,11.0,10.0,10.0
549,6.0,14.0,16.0,14.0
550,10.0,12.0,10.0,10.0
551,2.0,40.0,42.0,40.0
552,4.0,10.0,13.0,13.0
553,4.0,6.0,28.0,4.0
554,4.0,9.0,8.0,4.0
555,6.0,8.0,11.0,6.0
556,3.0,9.0,3.0,9.0
557,7.0,12.0,19.0,19.0
558,4.0,4.0,9.0,4.0
559,3.0,12.0,7.0,3.0
560,7.0,9.0,23.0,9.0
561,2.0,24.0,25.0,2.0
562,6.0,6.0,13.0,13.0
563,16.0,26.0,39.0,16.0
564,5.0,22.0,22.0,22.0
565,5.0,10.0,16.0,10.0
566,7.0,29.0,25.0,25.0
567,7.0,13.0,20.0,7.0
568,6.0,13.0,36.0,13.0
569,3.0,7.0,11.0,11.0
570,4.0,8.0,25.0,25.0
571,2.0,2.0,12.0,12.0
572,2.0,6.0,12.0,12.0
573,5.0,9.0,17.0,17.0
574,1.0,1.0,7.0,7.0
575,3.0,8.0,10.0,3.0
576,0.0,6.0,7.0,6.0
577,8.0,6.0,9.0,9.0
578,1.0,1.0,1.0,1.0
579,7.0,5.0,13.0,7.0
580,10.0,28.0,22.0,10.0
581,21.0,40.0,47.0,47.0
582,0.0,1.0,2.0,1.0
583,12.0,14.0,19.0,14.0
584,10.0,20.0,25.0,10.0
585,4.0,6.0,14.0,4.0
586,1.0,4.0,6.0,6.0
587,5.0,7.0,7.0,5.0
588,2.0,4.0,14.0,4.0
589,15.0,26.0,38.0,15.0
590,6.0,8.0,23.0,23.0
591,4.0,10.0,7.0,7.0
592,16.0,20.0,31.0,20.0
593,37.0,24.0,42.0,37.0
594,2.0,6.0,2.0,2.0
595,12.0,32.0,35.0,35.0
596,9.0,14.0,13.0,14.0
597,2.0,4.0,8.0,2.0
598,7.0,2.0,19.0,2.0
599,8.0,5.0,8.0,5.0
600,1.0,0.0,0.0,0.0
601,7.0,4.0,16.0,4.0
602,4.0,5.0,12.0,12.0
603,5.0,1.0,2.0,5.0
604,12.0,8.0,22.0,22.0
605,8.0,1.0,14.0,8.0
606,5.0,2.0,7.0,5.0
607,0.0,0.0,0.0,0.0
608,0.0,1.0,0.0,1.0
609,0.0,2.0,2.0,2.0
610,6.0,4.0,9.0,6.0
611,1.0,0.0,3.0,0.0
612,6.0,2.0,2.0,2.0
613,5.0,18.0,35.0,18.0
614,0.0,0.0,0.0,0.0
615,2.0,8.0,8.0,8.0
616,3.0,9.0,22.0,9.0
617,37.0,79.0,105.0,37.0
618,1.0,6.0,3.0,1.0
619,12.0,15.0,25.0,15.0
620,2.0,10.0,5.0,10.0
621,2.0,16.0,28.0,28.0
622,2.0,7.0,7.0,7.0
623,9.0,20.0,41.0,9.0
624,4.0,9.0,9.0,4.0
625,0.0,0.0,0.0,0.0
626,1.0,5.0,7.0,7.0
627,4.0,6.0,5.0,4.0
628,7.0,21.0,23.0,23.0
629,7.0,22.0,14.0,14.0
630,4.0,5.0,13.0,5.0
631,8.0,4.0,10.0,4.0
632,0.0,2.0,5.0,2.0
633,8.0,12.0,18.0,18.0
634,4.0,5.0,4.0,4.0
635,19.0,38.0,44.0,44.0
636,13.0,20.0,20.0,13.0
637,25.0,64.0,77.0,64.0
638,18.0,47.0,55.0,47.0
639,15.0,40.0,44.0,40.0
640,27.0,66.0,58.0,66.0
641,10.0,12.0,17.0,12.0
642,41.0,72.0,109.0,41.0
643,7.0,21.0,37.0,21.0
644,15.0,61.0,58.0,58.0
645,25.0,65.0,73.0,73.0
646,0.0,3.0,0.0,0.0
647,2.0,3.0,3.0,2.0
648,0.0,2.0,3.0,3.0
649,1.0,3.0,0.0,1.0
650,5.0,8.0,16.0,8.0
651,3.0,2.0,2.0,3.0
652,0.0,0.0,0.0,0.0
653,2.0,5.0,7.0,7.0
654,4.0,1.0,2.0,2.0
655,0.0,1.0,1.0,1.0
656,0.0,2.0,6.0,2.0
657,1.0,1.0,4.0,1.0
658,14.0,17.0,52.0,14.0
659,12.0,55.0,48.0,48.0
660,13.0,40.0,59.0,59.0
661,25.0,72.0,98.0,72.0
662,27.0,80.0,136.0,27.0
663,3.0,43.0,62.0,43.0
664,14.0,45.0,53.0,14.0
665,12.0,65.0,62.0,62.0
666,38.0,67.0,106.0,106.0
667,3.0,16.0,13.0,16.0
668,6.0,39.0,31.0,31.0
669,8.0,26.0,33.0,33.0
670,8.0,19.0,32.0,32.0
671,1.0,4.0,4.0,1.0
672,4.0,11.0,20.0,11.0
673,6.0,32.0,50.0,6.0
674,11.0,18.0,22.0,11.0
675,9.0,21.0,17.0,21.0
676,8.0,17.0,22.0,8.0
677,3.0,17.0,14.0,17.0
678,3.0,6.0,11.0,11.0
679,11.0,11.0,36.0,11.0
680,4.0,8.0,9.0,8.0
681,6.0,16.0,26.0,6.0
682,2.0,6.0,18.0,6.0
683,4.0,12.0,21.0,4.0
684,3.0,4.0,7.0,3.0
685,0.0,0.0,3.0,0.0
686,1.0,3.0,6.0,6.0
687,2.0,8.0,9.0,8.0
688,9.0,9.0,12.0,9.0
689,1.0,3.0,4.0,1.0
690,7.0,5.0,6.0,5.0
691,2.0,3.0,51.0,3.0
692,6.0,5.0,3.0,6.0
693,2.0,5.0,14.0,5.0
694,7.0,6.0,12.0,12.0
695,4.0,16.0,48.0,16.0
696,3.0,10.0,8.0,10.0
697,4.0,5.0,24.0,24.0
698,6.0,11.0,14.0,6.0
699,10.0,18.0,31.0,18.0
700,1.0,11.0,10.0,11.0
701,4.0,3.0,3.0,3.0
702,7.0,9.0,17.0,9.0
703,4.0,17.0,20.0,20.0
704,4.0,15.0,13.0,13.0
705,0.0,10.0,11.0,11.0
706,10.0,27.0,37.0,27.0
707,10.0,25.0,40.0,40.0
708,7.0,6.0,8.0,8.0
709,2.0,3.0,2.0,2.0
710,0.0,2.0,0.0,0.0
711,2.0,25.0,29.0,2.0
712,5.0,11.0,26.0,11.0
713,9.0,29.0,30.0,30.0
714,9.0,18.0,31.0,9.0
715,4.0,6.0,12.0,12.0
716,17.0,29.0,37.0,37.0
717,7.0,28.0,32.0,7.0
718,3.0,8.0,14.0,14.0
719,4.0,26.0,34.0,4.0
720,38.0,96.0,127.0,96.0
722,0.0,0.0,0.0,0.0
722,23.0,67.0,91.0,91.0
723,3.0,11.0,23.0,3.0
724,28.0,67.0,78.0,28.0
725,6.0,22.0,29.0,22.0
726,9.0,28.0,40.0,28.0
727,13.0,41.0,35.0,41.0
728,1.0,34.0,53.0,1.0
729,2.0,5.0,4.0,4.0
730,6.0,4.0,9.0,6.0
731,17.0,32.0,54.0,17.0
732,10.0,42.0,52.0,10.0
733,7.0,51.0,65.0,65.0
734,9.0,16.0,29.0,29.0
736,0.0,0.0,0.0,0.0
736,1.0,17.0,7.0,1.0
737,2.0,10.0,7.0,2.0
738,17.0,37.0,40.0,17.0
739,5.0,14.0,21.0,14.0
740,6.0,14.0,22.0,6.0
741,2.0,5.0,11.0,11.0
742,0.0,1.0,3.0,0.0
743,1.0,1.0,3.0,3.0
744,4.0,18.0,50.0,50.0
745,14.0,9.0,16.0,14.0
746,12.0,10.0,25.0,10.0
747,14.0,49.0,57.0,49.0
748,36.0,47.0,53.0,47.0
749,16.0,74.0,66.0,74.0
750,8.0,35.0,32.0,8.0
751,26.0,48.0,66.0,26.0
752,4.0,15.0,29.0,29.0
753,20.0,37.0,72.0,37.0
754,10.0,58.0,48.0,48.0
755,7.0,4.0,15.0,15.0
756,7.0,7.0,12.0,7.0
757,6.0,3.0,5.0,6.0
758,4.0,3.0,4.0,4.0
759,1.0,1.0,5.0,1.0
760,0.0,0.0,17.0,0.0
761,1.0,3.0,22.0,22.0
762,1.0,5.0,14.0,5.0
763,3.0,5.0,9.0,3.0
764,0.0,4.0,4.0,4.0
765,1.0,2.0,1.0,2.0
766,1.0,0.0,2.0,2.0
767,1.0,0.0,0.0,0.0
768,0.0,14.0,11.0,11.0
769,0.0,1.0,2.0,2.0
770,6.0,2.0,14.0,14.0
771,1.0,2.0,0.0,0.0
772,2.0,1.0,4.0,1.0

